qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q172-0,"Good-bye, my dear love,","[70736, 70759]",Isabella Thorpe,['Catherine Morland'],Explicit,Isabella had only time to press her friend s hand and say,['my dear love'],"[[70746, 70758]]",[['Catherine Morland']],X,172,major,NorthangerAbbey,220,220,8,8,5,70736,70759
Q173-0,"I am very happy to see you again, sir, indeed; I was afraid you had left Bath.","[73405, 73483]",Catherine Morland,"['Henry Tilney', 'Mrs. Allen']",Implicit,,"['you', 'sir', 'you']","[[73428, 73431], [73439, 73442], [73465, 73468]]","[['Henry Tilney'], ['Henry Tilney'], ['Henry Tilney']]",X,173,major,NorthangerAbbey,222,222,8,8,0,73405,73483
Q174-0,"Well, sir, and I dare say you are not sorry to be back again, for it is just the place for young people and indeed for everybody else too. I tell Mr. Allen, when he talks of being sick of it, that I am sure he should not complain, for it is so very agreeable a place, that it is much better to be here than at home at this dull time of year. I tell him he is quite in luck to be sent here for his health.","[73630, 74034]",Mrs. Allen,"['Henry Tilney', 'Catherine Morland']",Implicit,,"['sir', 'you', 'Mr. Allen', 'he', 'he', 'him', 'he', 'his']","[[73636, 73639], [73656, 73659], [73776, 73785], [73792, 73794], [73837, 73839], [73979, 73982], [73983, 73985], [74023, 74026]]","[['Henry Tilney'], ['Henry Tilney'], ['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen']]",X,174,minor,NorthangerAbbey,223,223,8,8,13,73630,74034
Q175-0,"And I hope, madam, that Mr. Allen will be obliged to like the place, from finding it of service to him.","[74038, 74141]",Henry Tilney,"['Mrs. Allen', 'Catherine Morland']",Implicit,,"['madam', 'Mr. Allen', 'him']","[[74050, 74055], [74062, 74071], [74137, 74140]]","[['Mrs. Allen'], ['Mr. Allen'], ['Mr. Allen']]",X,175,major,NorthangerAbbey,224,224,8,8,4,74038,74141
Q176-0,"Thank you, sir. I have no doubt that he will. A neighbour of ours, Dr. Skinner, was here for his health last winter, and came away quite stout.","[74145, 74288]",Mrs. Allen,"['Henry Tilney', 'Catherine Morland']",Implicit,,"['you', 'sir', 'he']","[[74151, 74154], [74156, 74159], [74182, 74184]]","[['Henry Tilney'], ['Henry Tilney'], ['Mr. Allen']]",X,176,minor,NorthangerAbbey,225,225,8,8,13,74145,74288
Q177-0,That circumstance must give great encouragement.,"[74292, 74340]",Henry Tilney,"['Mrs. Allen', 'Catherine Morland']",Implicit,,[],[],[],X,177,major,NorthangerAbbey,226,226,8,8,4,74292,74340
Q178-0,"Yes, sir and Dr. Skinner and his family were here three months; so I tell Mr. Allen he must not be in a hurry to get away.","[74344, 74466]",Mrs. Allen,"['Henry Tilney', 'Catherine Morland']",Implicit,,"['Mr. Allen', 'he']","[[74418, 74427], [74428, 74430]]","[['Mr. Allen'], ['Mr. Allen']]",X,178,minor,NorthangerAbbey,227,227,8,8,13,74344,74466
Q179-0,"I beg your pardon, Miss Morland,","[76186, 76218]",Mrs. Hughes,"['Eleanor Tilney', 'Catherine Morland']",Anaphoric,said she,"['your', 'Miss Morland']","[[76192, 76196], [76205, 76217]]","[['Catherine Morland'], ['Catherine Morland']]",X,179,minor,NorthangerAbbey,228,228,8,8,14,76186,76218
Q179-1,"for this liberty but I cannot anyhow get to Miss Thorpe, and Mrs. Thorpe said she was sure you would not have the least objection to letting in this young lady by you.","[76231, 76398]",Mrs. Hughes,"['Eleanor Tilney', 'Catherine Morland']",Anaphoric,said she,"['Miss Thorpe', 'Mrs. Thorpe', 'she', 'you', 'this young lady', 'you']","[[76275, 76286], [76292, 76303], [76309, 76312], [76322, 76325], [76375, 76390], [76394, 76397]]","[['Isabella Thorpe'], ['Mrs. Thorpe'], ['Mrs. Thorpe'], ['Catherine Morland'], ['Eleanor Tilney'], ['Catherine Morland']]",X,179,minor,NorthangerAbbey,228,228,8,8,14,76231,76398
Q180-0,"At last I have got you. My dearest creature, I have been looking for you this hour. What could induce you to come into this set, when you knew I was in the other? I have been quite wretched without you.","[78134, 78336]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Explicit,Isabella who in great spirits exclaimed,"['you', 'My dearest creature', 'you', 'you', 'you', 'you']","[[78153, 78156], [78158, 78177], [78203, 78206], [78236, 78239], [78268, 78271], [78332, 78335]]","[['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland']]",X,180,major,NorthangerAbbey,230,230,8,8,5,78134,78336
Q181-0,"My dear Isabella, how was it possible for me to get at you? I could not even see where you were.","[78340, 78436]",Catherine Morland,"['James Morland', 'Isabella Thorpe']",Implicit,,"['My dear Isabella', 'you', 'you']","[[78340, 78356], [78395, 78398], [78427, 78430]]","[['Isabella Thorpe'], ['Isabella Thorpe'], ['Isabella Thorpe']]",X,181,major,NorthangerAbbey,231,231,8,8,0,78340,78436
Q182-0,"So I told your brother all the time but he would not believe me. Do go and see for her, Mr. Morland, said I but all in vain he would not stir an inch. Was not it so, Mr. Morland? But you men are all so immoderately lazy! I have been scolding him to such a degree, my dear Catherine, you would be quite amazed. You know I never stand upon ceremony with such people.","[78440, 78804]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Implicit,,"['your brother', 'he', 'her', 'Mr. Morland', 'he', 'Mr. Morland', 'you', 'him', 'my dear Catherine', 'you', 'You']","[[78450, 78462], [78480, 78482], [78523, 78526], [78528, 78539], [78564, 78566], [78606, 78617], [78623, 78626], [78682, 78685], [78704, 78721], [78723, 78726], [78750, 78753]]","[['James Morland'], ['James Morland'], ['Catherine Morland'], ['James Morland'], ['James Morland'], ['James Morland'], ['James Morland'], ['James Morland'], ['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland']]",X,182,major,NorthangerAbbey,232,232,8,8,5,78440,78804
Q183-0,"Look at that young lady with the white beads round her head,","[78808, 78868]",Catherine Morland,['Isabella Thorpe'],Explicit,whispered Catherine,['her'],"[[78859, 78862]]",[['Eleanor Tilney']],X,183,major,NorthangerAbbey,233,233,8,8,0,78808,78868
Q183-1,It is Mr. Tilney s sister.,"[78925, 78951]",Catherine Morland,['Isabella Thorpe'],Explicit,whispered Catherine,[],[],[],X,183,major,NorthangerAbbey,233,233,8,8,0,78925,78951
Q184-0,"Oh! Heavens! You don t say so! Let me look at her this moment. What a delightful girl! I never saw anything half so beautiful! But where is her all-conquering brother? Is he in the room? Point him out to me this instant, if he is. I die to see him. Mr. Morland, you are not to listen. We are not talking about you.","[78955, 79269]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Implicit,,"['You', 'her', 'her all-conquering brother', 'he', 'him', 'he', 'him', 'Mr. Morland', 'you', 'We', 'you']","[[78968, 78971], [79001, 79004], [79095, 79121], [79126, 79128], [79148, 79151], [79179, 79181], [79199, 79202], [79204, 79215], [79217, 79220], [79240, 79242], [79265, 79268]]","[['Catherine Morland'], ['Eleanor Tilney'], ['Henry Tilney'], ['Henry Tilney'], ['Henry Tilney'], ['Henry Tilney'], ['Henry Tilney'], ['James Morland'], ['James Morland'], ['Isabella Thorpe', 'Catherine Morland'], ['James Morland']]",X,184,major,NorthangerAbbey,234,234,8,8,5,78955,79269
Q185-0,But what is all this whispering about? What is going on?,"[79273, 79329]",James Morland,"['Isabella Thorpe', 'Catherine Morland']",Implicit,,[],[],[],X,185,minor,NorthangerAbbey,235,235,8,8,6,79273,79329
Q186-0,"There now, I knew how it would be. You men have such restless curiosity! Talk of the curiosity of women, indeed!  Tis nothing. But be satisfied, for you are not to know anything at all of the matter.","[79333, 79532]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Implicit,,"['You', 'you']","[[79368, 79371], [79482, 79485]]","[['James Morland'], ['James Morland']]",X,186,major,NorthangerAbbey,236,236,8,8,5,79333,79532
Q187-0,"And is that likely to satisfy me, do you think?","[79536, 79583]",James Morland,"['Isabella Thorpe', 'Catherine Morland']",Implicit,,['you'],"[[79573, 79576]]",[['Isabella Thorpe']],X,187,minor,NorthangerAbbey,237,237,8,8,6,79536,79583
Q188-0,"Well, I declare I never knew anything like you. What can it signify to you, what we are talking of. Perhaps we are talking about you; therefore I would advise you not to listen, or you may happen to hear something not very agreeable.","[79587, 79820]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Implicit,,"['you', 'we', 'we', 'you', 'you', 'you']","[[79658, 79661], [79668, 79670], [79695, 79697], [79716, 79719], [79746, 79749], [79768, 79771]]","[['James Morland'], ['Isabella Thorpe', 'Catherine Morland'], ['Isabella Thorpe', 'Catherine Morland'], ['James Morland'], ['James Morland'], ['James Morland']]",X,188,major,NorthangerAbbey,238,238,8,8,5,79587,79820
Q189-0,"I tell you, Mr. Morland,","[80223, 80247]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Anaphoric,she cried,"['you', 'Mr. Morland']","[[80230, 80233], [80235, 80246]]","[['James Morland'], ['James Morland']]",X,189,major,NorthangerAbbey,239,239,8,8,5,80223,80247
Q189-1,"I would not do such a thing for all the world. How can you be so teasing; only conceive, my dear Catherine, what your brother wants me to do. He wants me to dance with him again, though I tell him that it is a most improper thing, and entirely against the rules. It would make us the talk of the place, if we were not to change partners.","[80261, 80598]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Anaphoric,she cried,"['you', 'my dear Catherine', 'your brother', 'He', 'him', 'him', 'us', 'we']","[[80316, 80319], [80350, 80367], [80374, 80386], [80403, 80405], [80429, 80432], [80454, 80457], [80538, 80540], [80567, 80569]]","[['James Morland'], ['Catherine Morland'], ['James Morland'], ['James Morland'], ['James Morland'], ['James Morland'], ['Isabella Thorpe'], ['Isabella Thorpe']]",X,189,major,NorthangerAbbey,239,239,8,8,5,80261,80598
Q190-0,"Upon my honour,","[80602, 80617]",James Morland,"['Isabella Thorpe', 'Catherine Morland']",Explicit,said James,[],[],[],X,190,minor,NorthangerAbbey,240,240,8,8,6,80602,80617
Q190-1,"in these public assemblies, it is as often done as not.","[80632, 80687]",James Morland,"['Isabella Thorpe', 'Catherine Morland']",Explicit,said James,[],[],[],X,190,minor,NorthangerAbbey,240,240,8,8,6,80632,80687
Q191-0,"Nonsense, how can you say so? But when you men have a point to carry, you never stick at anything. My sweet Catherine, do support me; persuade your brother how impossible it is. Tell him that it would quite shock you to see me do such a thing; now would not it?","[80691, 80952]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Implicit,,"['you', 'you', 'you', 'My sweet Catherine', 'your brother ', 'him', 'you']","[[80709, 80712], [80730, 80733], [80761, 80764], [80790, 80808], [80834, 80847], [80874, 80877], [80904, 80907]]","[['James Morland'], ['James Morland'], ['James Morland'], ['Catherine Morland'], ['James Morland'], ['James Morland'], ['Catherine Morland']]",X,191,major,NorthangerAbbey,241,241,8,8,5,80691,80952
Q192-0,"No, not at all; but if you think it wrong, you had much better change.","[80956, 81026]",Catherine Morland,"['James Morland', 'Isabella Thorpe']",Implicit,,"['you', 'you']","[[80979, 80982], [80999, 81002]]","[['Isabella Thorpe'], ['Isabella Thorpe']]",X,192,major,NorthangerAbbey,242,242,8,8,0,80956,81026
Q193-0,"There,","[81030, 81036]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Explicit,cried Isabella,[],[],[],X,193,major,NorthangerAbbey,243,243,8,8,5,81030,81036
Q193-1,"you hear what your sister says, and yet you will not mind her. Well, remember that it is not my fault, if we set all the old ladies in Bath in a bustle. Come along, my dearest Catherine, for heaven s sake, and stand by me.","[81055, 81277]",Isabella Thorpe,"['James Morland', 'Catherine Morland']",Explicit,cried Isabella,"['you ', ' your sister ', 'you', 'her', 'we', 'my dearest Catherine']","[[81055, 81059], [81068, 81081], [81095, 81098], [81113, 81116], [81161, 81163], [81220, 81240]]","[['James Morland'], ['Catherine Morland'], ['James Morland'], ['Catherine Morland'], ['Isabella Thorpe'], ['Catherine Morland']]",X,193,major,NorthangerAbbey,243,243,8,8,5,81055,81277
Q194-0,"Well, my dear,","[81709, 81723]",Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']",Explicit,said Mrs Thorpe,['my dear'],"[[81715, 81722]]",[['Catherine Morland']],X,194,minor,NorthangerAbbey,243,243,8,8,16,81709,81723
Q194-1,I hope you have had an agreeable partner.,"[81777, 81818]",Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']",Explicit,said Mrs Thorpe,['you'],"[[81784, 81787]]",[['Catherine Morland']],X,194,minor,NorthangerAbbey,243,243,8,8,16,81777,81818
Q195-0,"Very agreeable, madam.","[81822, 81844]",Catherine Morland,"['Mrs. Thorpe', 'Mrs. Allen']",Implicit,,['madam'],"[[81838, 81843]]",[['Mrs. Thorpe']],X,195,major,NorthangerAbbey,244,244,8,8,0,81822,81844
Q196-0,"I am glad of it. John has charming spirits, has not he?","[81848, 81903]",Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']",Implicit,,"['John', 'he']","[[81865, 81869], [81900, 81902]]","[['John Thorpe'], ['John Thorpe']]",X,196,minor,NorthangerAbbey,245,245,8,8,16,81848,81903
Q197-0,"Did you meet Mr. Tilney, my dear?","[81907, 81940]",Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']",Explicit,said Mrs Allen,"['you', 'Mr. Tilney', 'my dear']","[[81911, 81914], [81920, 81930], [81932, 81939]]","[['Catherine Morland'], ['Henry Tilney'], ['Catherine Morland']]",X,197,minor,NorthangerAbbey,246,246,8,8,13,81907,81940
Q198-0,"No, where is he?","[81961, 81977]",Catherine Morland,"['Mrs. Thorpe', 'Mrs. Allen']",Implicit,,['he'],"[[81974, 81976]]",[['Henry Tilney']],X,198,major,NorthangerAbbey,247,247,8,8,0,81961,81977
Q199-0,"He was with us just now, and said he was so tired of lounging about, that he was resolved to go and dance; so I thought perhaps he would ask you, if he met with you.","[81981, 82146]",Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']",Implicit,,"['He', 'us', 'he', 'he', 'he', 'you', 'he', 'you']","[[81981, 81983], [81993, 81995], [82015, 82017], [82055, 82057], [82109, 82111], [82122, 82125], [82130, 82132], [82142, 82145]]","[['Henry Tilney'], ['Mrs. Thorpe', 'Mrs. Allen'], ['Henry Tilney'], ['Henry Tilney'], ['Henry Tilney'], ['Catherine Morland'], ['Henry Tilney'], ['Catherine Morland']]",X,199,minor,NorthangerAbbey,248,248,8,8,13,81981,82146
Q200-0,Where can he be?,"[82150, 82166]",Catherine Morland,"['Mrs. Thorpe', 'Mrs. Allen']",Explicit,said Catherine,['he'],"[[82160, 82162]]",[['Henry Tilney']],X,200,major,NorthangerAbbey,249,249,8,8,0,82150,82166
Q201-0,"Ah! He has got a partner; I wish he had asked _you_,","[82289, 82341]",Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']",Explicit,said Mrs Allen,"['He', 'he', 'you']","[[82293, 82295], [82322, 82324], [82336, 82339]]","[['Henry Tilney'], ['Henry Tilney'], ['Catherine Morland']]",X,201,minor,NorthangerAbbey,250,250,8,8,13,82289,82341
Q202-0,he is a very agreeable young man.,"[82399, 82432]",Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']",Anaphoric,she added,['he'],"[[82399, 82401]]",[['Henry Tilney']],X,202,minor,NorthangerAbbey,250,250,8,8,13,82399,82432
Q203-0,"Indeed he is, Mrs. Allen,","[82436, 82461]",Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']",Explicit,said Mrs Thorpe,['Mrs. Allen'],"[[82450, 82460]]",[['Mrs. Allen']],X,203,minor,NorthangerAbbey,251,251,8,8,16,82436,82461
Q203-1,"I must say it, though I _am_ his mother, that there is not a more agreeable young man in the world.","[82504, 82603]",Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']",Explicit,said Mrs Thorpe,[],[],[],X,203,minor,NorthangerAbbey,251,251,8,8,16,82504,82603
Q204-0,I dare say she thought I was speaking of her son.,"[82800, 82849]",Mrs. Allen,['Catherine Morland'],Anaphoric,she said in a whisper to Catherine,"['she', 'her son']","[[82811, 82814], [82841, 82848]]","[['Mrs. Thorpe'], ['John Thorpe']]",X,204,minor,NorthangerAbbey,252,252,8,8,13,82800,82849
Q205-0,"Well, Miss Morland, I suppose you and I are to stand up and jig it together again.","[83091, 83173]",John Thorpe,['Catherine Morland'],Explicit,John Thorpe came up to her soon afterwards and said,"['Miss Morland', 'you']","[[83097, 83109], [83121, 83124]]","[['Catherine Morland'], ['Catherine Morland']]",X,205,major,NorthangerAbbey,253,253,8,8,7,83091,83173
Q206-0,"Oh, no; I am much obliged to you, our two dances are over; and, besides, I am tired, and do not mean to dance any more.","[83177, 83296]",Catherine Morland,['John Thorpe'],Implicit,,['you'],"[[83206, 83209]]",[['John Thorpe']],X,206,major,NorthangerAbbey,254,254,8,8,0,83177,83296
Q207-0,"Do not you? Then let us walk about and quiz people. Come along with me, and I will show you the four greatest quizzers in the room; my two younger sisters and their partners. I have been laughing at them this half hour.","[83300, 83519]",John Thorpe,['Catherine Morland'],Implicit,,"['you', 'us', 'you']","[[83307, 83310], [83321, 83323], [83388, 83391]]","[['Catherine Morland'], ['John Thorpe', 'Catherine Morland'], ['Catherine Morland']]",X,207,major,NorthangerAbbey,255,255,8,8,7,83300,83519
Q208-0,dearest Catherine.,"[83964, 83982]",Isabella Thorpe,['Catherine Morland'],Anaphoric,the latter had no leisure to bestow more on her friend,['dearest Catherine'],"[[83964, 83981]]",[['Catherine Morland']],X,208,major,NorthangerAbbey,256,256,8,8,5,83964,83982
Q209-0,"Well, Miss Morland, here I am. Have you been waiting long? We could not come before; the old devil of a coachmaker was such an eternity finding out a thing fit to be got into, and now it is ten thousand to one but they break down before we are out of the street. How do you do, Mrs. Allen? A famous ball last night, was not it? Come, Miss Morland, be quick, for the others are in a confounded hurry to be off. They want to get their tumble over.","[86133, 86578]",John Thorpe,"['Mrs. Allen', 'Catherine Morland']",Explicit,John Thorpe came running upstairs calling out,"['Miss Morland', 'you', 'We', 'we', 'you', 'Mrs. Allen', 'Miss Morland', 'They', 'their']","[[86139, 86151], [86169, 86172], [86192, 86194], [86370, 86372], [86403, 86406], [86411, 86421], [86467, 86479], [86543, 86547], [86560, 86565]]","[['Catherine Morland'], ['Catherine Morland'], ['James Morland', 'John Thorpe', 'Isabella Thorpe'], ['James Morland', 'John Thorpe', 'Isabella Thorpe'], ['Mrs. Allen'], ['Mrs. Allen'], ['Catherine Morland'], ['James Morland', 'Isabella Thorpe'], ['James Morland', 'Isabella Thorpe']]",X,209,major,NorthangerAbbey,258,258,9,9,7,86133,86578
Q210-0,What do you mean?,"[86582, 86599]",Catherine Morland,"['John Thorpe', 'Mrs. Allen']",Explicit,said Catherine,['you'],"[[86590, 86593]]",[['John Thorpe']],X,210,major,NorthangerAbbey,259,259,9,9,0,86582,86599
Q210-1,Where are you all going to?,"[86618, 86645]",Catherine Morland,"['John Thorpe', 'Mrs. Allen']",Explicit,said Catherine,['you'],"[[86628, 86631]]","[['James Morland', 'John Thorpe', 'Isabella Thorpe']]",X,210,major,NorthangerAbbey,259,259,9,9,0,86618,86645
Q211-0,"Going to? Why, you have not forgot our engagement! Did not we agree together to take a drive this morning? What a head you have! We are going up Claverton Down.","[86649, 86809]",John Thorpe,"['Mrs. Allen', 'Catherine Morland']",Implicit,,"['you', 'we', 'you', 'We']","[[86664, 86667], [86708, 86710], [86768, 86771], [86778, 86780]]","[['Catherine Morland'], ['John Thorpe', 'Catherine Morland'], ['Catherine Morland'], ['Catherine Morland', 'James Morland', 'Isabella Thorpe', 'John Thorpe']]",X,211,major,NorthangerAbbey,260,260,9,9,7,86649,86809
Q212-0,"Something was said about it, I remember,","[86813, 86853]",Catherine Morland,"['John Thorpe', 'Mrs. Allen']",Explicit,said Catherine,[],[],[],X,212,major,NorthangerAbbey,261,261,9,9,0,86813,86853
Q212-1,but really I did not expect you.,"[86911, 86943]",Catherine Morland,"['John Thorpe', 'Mrs. Allen']",Explicit,said Catherine,['you'],"[[86939, 86942]]",[['John Thorpe']],X,212,major,NorthangerAbbey,261,261,9,9,0,86911,86943
Q213-0,"Not expect me! That s a good one! And what a dust you would have made, if I had not come.","[86947, 87036]",John Thorpe,"['Mrs. Allen', 'Catherine Morland']",Implicit,,['you'],"[[86997, 87000]]",[['Catherine Morland']],X,213,major,NorthangerAbbey,262,262,9,9,7,86947,87036
Q214-0,"Well, ma am, what do you say to it? Can you spare me for an hour or two? Shall I go?","[87554, 87638]",Catherine Morland,"['John Thorpe', 'Mrs. Allen']",Implicit,,"['ma am', 'you', 'you']","[[87560, 87565], [87575, 87578], [87594, 87597]]","[['Mrs. Allen'], ['Mrs. Allen'], ['Mrs. Allen']]",X,214,major,NorthangerAbbey,263,263,9,9,0,87554,87638
Q215-0,"Do just as you please, my dear,","[87642, 87673]",Mrs. Allen,"['John Thorpe', 'Catherine Morland']",Explicit,replied Mrs Allen,['you'],"[[87653, 87656]]",[['Catherine Morland']],X,215,minor,NorthangerAbbey,264,264,9,9,13,87642,87673
Q216-0,"My dearest creature,","[88070, 88090]",Isabella Thorpe,"['James Morland', 'John Thorpe', 'Catherine Morland']",Explicit,cried Isabella,['My dearest creature'],"[[88070, 88089]]",[['Catherine Morland']],X,216,major,NorthangerAbbey,264,264,9,9,5,88070,88090
Q216-1,"you have been at least three hours getting ready. I was afraid you were ill. What a delightful ball we had last night. I have a thousand things to say to you; but make haste and get in, for I long to be off.","[88203, 88410]",Isabella Thorpe,"['James Morland', 'John Thorpe', 'Catherine Morland']",Explicit,cried Isabella,"['you', 'you', 'we', 'you']","[[88203, 88206], [88266, 88269], [88303, 88305], [88357, 88360]]","[['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland', 'Isabella Thorpe', 'James Morland', 'John Thorpe'], ['Catherine Morland']]",X,216,major,NorthangerAbbey,264,264,9,9,5,88203,88410
Q217-0,What a sweet girl she is! I quite dote on her.,"[88521, 88567]",Isabella Thorpe,['James Morland'],Anaphoric,her friend exclaim aloud to James,"['she', 'her']","[[88539, 88542], [88563, 88566]]","[['Catherine Morland'], ['Catherine Morland']]",X,217,major,NorthangerAbbey,265,265,9,9,5,88521,88567
Q218-0,"You will not be frightened, Miss Morland,","[88571, 88612]",John Thorpe,['Catherine Morland'],Explicit,said Thorpe,"['You', 'Miss Morland']","[[88571, 88574], [88599, 88611]]","[['Catherine Morland'], ['Catherine Morland']]",X,218,major,NorthangerAbbey,266,266,9,9,7,88571,88612
Q218-1,"if my horse should dance about a little at first setting off. He will, most likely, give a plunge or two, and perhaps take the rest for a minute; but he will soon know his master. He is full of spirits, playful as can be, but there is no vice in him.","[88649, 88899]",John Thorpe,['Catherine Morland'],Explicit,said Thorpe,[],[],[],X,218,major,NorthangerAbbey,266,266,9,9,7,88649,88899
Q219-0,Old Allen is as rich as a Jew is not he?,"[90526, 90566]",John Thorpe,['Catherine Morland'],Explicit,Thorpe s saying,"['Old Allen', 'he']","[[90526, 90535], [90563, 90565]]","[['Mr. Allen'], ['Mr. Allen']]",X,219,major,NorthangerAbbey,267,267,9,9,7,90526,90566
Q220-0,"Old Allen, the man you are with.","[90655, 90687]",John Thorpe,['Catherine Morland'],Anaphoric,he repeated his question adding,"['Old Allen', 'you']","[[90655, 90664], [90674, 90677]]","[['Mr. Allen'], ['Catherine Morland']]",X,220,major,NorthangerAbbey,267,267,9,9,7,90655,90687
Q221-0,"Oh! Mr. Allen, you mean. Yes, I believe, he is very rich.","[90691, 90748]",Catherine Morland,['John Thorpe'],Implicit,,"['Mr. Allen', 'you', 'he']","[[90695, 90704], [90706, 90709], [90732, 90734]]","[['Mr. Allen'], ['John Thorpe'], ['Mr. Allen']]",X,221,major,NorthangerAbbey,268,268,9,9,0,90691,90748
Q222-0,And no children at all?,"[90752, 90775]",John Thorpe,['Catherine Morland'],Implicit,,[],[],[],X,222,major,NorthangerAbbey,269,269,9,9,7,90752,90775
Q223-0,No not any.,"[90779, 90790]",Catherine Morland,['John Thorpe'],Implicit,,[],[],[],X,223,major,NorthangerAbbey,270,270,9,9,0,90779,90790
Q224-0,"A famous thing for his next heirs. He is _your_ godfather, is not he?","[90794, 90863]",John Thorpe,['Catherine Morland'],Implicit,,"['his', 'He', 'your', 'he']","[[90813, 90816], [90829, 90831], [90836, 90840], [90860, 90862]]","[['Mr. Allen'], ['Mr. Allen'], ['Catherine Morland'], ['Mr. Allen']]",X,224,major,NorthangerAbbey,271,271,9,9,7,90794,90863
Q225-0,My godfather! No.,"[90867, 90884]",Catherine Morland,['John Thorpe'],Implicit,,[],[],[],X,225,major,NorthangerAbbey,272,272,9,9,0,90867,90884
Q226-0,But you are always very much with them.,"[90888, 90927]",John Thorpe,['Catherine Morland'],Implicit,,"['you', 'them']","[[90892, 90895], [90922, 90926]]","[['Catherine Morland'], ['Mrs. Allen', 'Mr. Allen']]",X,226,major,NorthangerAbbey,273,273,9,9,7,90888,90927
Q227-0,"Yes, very much.","[90931, 90946]",Catherine Morland,['John Thorpe'],Implicit,,[],[],[],X,227,major,NorthangerAbbey,274,274,9,9,0,90931,90946
Q228-0,"Aye, that is what I meant. He seems a good kind of old fellow enough, and has lived very well in his time, I dare say; he is not gouty for nothing. Does he drink his bottle a day now?","[90950, 91133]",John Thorpe,['Catherine Morland'],Implicit,,"['He', 'his', 'he', 'he', 'his']","[[90977, 90979], [91047, 91050], [91069, 91071], [91103, 91105], [91112, 91115]]","[['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen'], ['Mr. Allen']]",X,228,major,NorthangerAbbey,275,275,9,9,7,90950,91133
Q229-0,"His bottle a day! No. Why should you think of such a thing? He is a very temperate man, and you could not fancy him in liquor last night?","[91137, 91274]",Catherine Morland,['John Thorpe'],Implicit,,"['His', 'you', 'He', 'you', 'him']","[[91137, 91140], [91170, 91173], [91197, 91199], [91229, 91232], [91249, 91252]]","[['Mr. Allen'], ['John Thorpe'], ['Mr. Allen'], ['John Thorpe'], ['Mr. Allen']]",X,229,major,NorthangerAbbey,276,276,9,9,0,91137,91274
Q230-0,"Lord help you! You women are always thinking of men s being in liquor. Why, you do not suppose a man is overset by a bottle? I am sure of _this_ that if everybody was to drink their bottle a day, there would not be half the disorders in the world there are now. It would be a famous good thing for us all.","[91278, 91583]",John Thorpe,['Catherine Morland'],Implicit,,"['you', 'You', 'you', 'us']","[[91288, 91291], [91293, 91296], [91354, 91357], [91576, 91578]]","[['Catherine Morland'], ['Catherine Morland'], ['Catherine Morland'], ['John Thorpe', 'Catherine Morland']]",X,230,major,NorthangerAbbey,277,277,9,9,7,91278,91583
Q231-0,I cannot believe it.,"[91587, 91607]",Catherine Morland,['John Thorpe'],Implicit,,[],[],[],X,231,major,NorthangerAbbey,278,278,9,9,0,91587,91607
Q232-0,"Oh! Lord, it would be the saving of thousands. There is not the hundredth part of the wine consumed in this kingdom that there ought to be. Our foggy climate wants help.","[91611, 91780]",John Thorpe,['Catherine Morland'],Implicit,,[],[],[],X,232,major,NorthangerAbbey,279,279,9,9,7,91611,91780
Q233-0,And yet I have heard that there is a great deal of wine drunk in Oxford.,"[91784, 91856]",Catherine Morland,['John Thorpe'],Implicit,,[],[],[],X,233,major,NorthangerAbbey,280,280,9,9,0,91784,91856
