qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q109-1,whatever you may choose to say will go no further.,"[40434, 40484]",Mr. Sherlock Holmes,"['A High Piping Voice', 'Dr. Watson', 'Miss Morstan']",Explicit,said Holmes,['you'],"[[40443, 40446]]",[['A High Piping Voice']],X,109,major,SignOfFour,138,138,4,4,14,40434,40484
Q110-0,That is well! That is well!,"[40520, 40547]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,[],[],[],X,110,minor,SignOfFour,140,140,4,4,19,40520,40547
Q110-1,"May I offer you a glass of Chianti, Miss Morstan? Or of Tokay? I keep no other wines. Shall I open a flask? No? Well, then, I trust that you have no objection to tobacco-smoke, to the mild balsamic odour of the Eastern tobacco. I am a little nervous, and I find my hookah an invaluable sedative.","[40559, 40854]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,"['you', 'Miss Morstan', 'you']","[[40571, 40574], [40595, 40607], [40696, 40699]]","[['Miss Morstan'], ['Miss Morstan'], ['Miss Morstan']]",X,110,minor,SignOfFour,140,140,4,4,19,40559,40854
Q110-2,"When I first determined to make this communication to you,","[41140, 41198]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,['you'],"[[41194, 41197]]",[['Miss Morstan']],X,110,minor,SignOfFour,141,141,4,4,19,41140,41198
Q110-3,"I might have given you my address, but I feared that you might disregard my request and bring unpleasant people with you. I took the liberty, therefore, of making an appointment in such a way that my man Williams might be able to see you first. I have complete confidence in his discretion, and he had orders, if he were dissatisfied, to proceed no further in the matter. You will excuse these precautions, but I am a man of somewhat retiring, and I might even say refined, tastes, and there is nothing more un sthetic than a policeman. I have a natural shrinking from all forms of rough materialism. I seldom come in contact with the rough crowd. I live, as you see, with some little atmosphere of elegance around me. I may call myself a patron of the arts. It is my weakness. The landscape is a genuine Corot, and, though a connoisseur might perhaps throw a doubt upon that Salvator Rosa, there cannot be the least question about the Bouguereau. I am partial to the modern French school.","[41210, 42199]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,"['you', 'you', 'you', 'my man Williams', 'you', 'his', 'he', 'he', 'You', 'you']","[[41229, 41232], [41263, 41266], [41327, 41330], [41407, 41422], [41444, 41447], [41485, 41488], [41505, 41507], [41523, 41525], [41582, 41585], [41869, 41872]]","[['Miss Morstan'], ['Miss Morstan'], ['Miss Morstan'], ['Coachman'], ['Miss Morstan'], ['Coachman'], ['Coachman'], ['Coachman'], ['Miss Morstan'], ['Miss Morstan']]",X,110,minor,SignOfFour,141,141,4,4,19,41210,42199
Q111-0,"You will excuse me, Mr. Sholto,","[42203, 42234]",Miss Morstan,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice']",Explicit,said Miss Morstan,"['You', 'Mr. Sholto']","[[42203, 42206], [42223, 42233]]","[['A High Piping Voice'], ['A High Piping Voice']]",X,111,major,SignOfFour,142,142,4,4,12,42203,42234
Q111-1,"but I am here at your request to learn something which you desire to tell me. It is very late, and I should desire the interview to be as short as possible.","[42256, 42412]",Miss Morstan,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice']",Explicit,said Miss Morstan,"['your', 'you']","[[42273, 42277], [42311, 42314]]","[['A High Piping Voice'], ['A High Piping Voice']]",X,111,major,SignOfFour,142,142,4,4,12,42256,42412
Q112-0,"At the best it must take some time,","[42416, 42451]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he answered,[],[],[],X,112,minor,SignOfFour,143,143,4,4,19,42416,42451
Q112-1,for we shall certainly have to go to Norwood and see Brother Bartholomew. We shall all go and try if we can get the better of Brother Bartholomew. He is very angry with me for taking the course which has seemed right to me. I had quite high words with him last night. You cannot imagine what a terrible fellow he is when he is angry.,"[42467, 42800]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he answered,"['we', 'Brother Bartholomew', 'We', 'we', 'Brother Bartholomew', 'He', 'him', 'You', 'he', 'he']","[[42471, 42473], [42520, 42539], [42541, 42543], [42568, 42570], [42593, 42612], [42614, 42616], [42719, 42722], [42735, 42738], [42777, 42779], [42788, 42790]]","[['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan'], ['Bartholomew Sholto'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Miss Morstan'], ['Bartholomew Sholto'], ['Bartholomew Sholto']]",X,112,minor,SignOfFour,143,143,4,4,19,42467,42800
Q113-0,"If we are to go to Norwood it would perhaps be as well to start at once,","[42804, 42876]",Dr. Watson,"['Mr. Sherlock Holmes', 'A High Piping Voice', 'Miss Morstan']",Anaphoric,I ventured to remark,['we'],"[[42807, 42809]]","[['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']]",X,113,major,SignOfFour,144,144,4,4,21,42804,42876
Q114-0,"That would hardly do,","[42944, 42965]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,[],[],[],X,114,minor,SignOfFour,145,145,4,4,19,42944,42965
Q114-1,"I don t know what he would say if I brought you in that sudden way. No, I must prepare you by showing you how we all stand to each other. In the first place, I must tell you that there are several points in the story of which I am myself ignorant. I can only lay the facts before you as far as I know them myself.","[42978, 43291]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['he', 'you', 'you', 'you', 'we', 'you', 'you']","[[42996, 42998], [43022, 43025], [43065, 43068], [43080, 43083], [43088, 43090], [43148, 43151], [43258, 43261]]","[['Bartholomew Sholto'], ['Mr. Sherlock Holmes', 'Dr. Watson'], ['Mr. Sherlock Holmes', 'Dr. Watson'], ['Mr. Sherlock Holmes', 'Dr. Watson'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan'], ['Mr. Sherlock Holmes', 'Dr. Watson'], ['Mr. Sherlock Holmes', 'Dr. Watson']]",X,114,minor,SignOfFour,145,145,4,4,19,42978,43291
Q114-2,"My father was, as you may have guessed, Major John Sholto, once of the Indian army. He retired some eleven years ago, and came to live at Pondicherry Lodge in Upper Norwood. He had prospered in India, and brought back with him a considerable sum of money, a large collection of valuable curiosities, and a staff of native servants. With these advantages he bought himself a house, and lived in great luxury. My twin-brother Bartholomew and I were the only children.","[43294, 43759]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['him', 'he', 'My twin-brother Bartholomew']","[[43517, 43520], [43648, 43650], [43702, 43729]]","[['Major Sholto'], ['Major Sholto'], ['Bartholomew Sholto']]",X,114,minor,SignOfFour,146,146,4,4,19,43294,43759
Q114-3,"I very well remember the sensation which was caused by the disappearance of Captain Morstan. We read the details in the papers, and, knowing that he had been a friend of our father s, we discussed the case freely in his presence. He used to join in our speculations as to what could have happened. Never for an instant did we suspect that he had the whole secret hidden in his own breast, that of all men he alone knew the fate of Arthur Morstan.

","[43762, 44210]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['Captain Morstan', 'We', 'he', 'our father', 'we', 'we', 'he', 'Arthur Morstan']","[[43838, 43853], [43855, 43857], [43908, 43910], [43932, 43942], [43946, 43948], [44085, 44087], [44101, 44103], [44193, 44207]]","[['Captain Morstan'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Captain Morstan'], ['Major Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Major Sholto'], ['Captain Morstan']]",X,114,minor,SignOfFour,147,-1,4,-1,19,43762,44210
Q114-4,"We did know, however, that some mystery some positive danger overhung our father. He was very fearful of going out alone, and he always employed two prize-fighters to act as porters at Pondicherry Lodge. Williams, who drove you to-night, was one of them. He was once light-weight champion of England. Our father would never tell us what it was he feared, but he had a most marked aversion to men with wooden legs. On one occasion he actually fired his revolver at a wooden-legged man, who proved to be a harmless tradesman canvassing for orders. We had to pay a large sum to hush the matter up. My brother and I used to think this a mere whim of my father s, but events have since led us to change our opinion.","[44211, 44921]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['We', 'our father', 'He', 'Williams', 'you', 'Our father', 'he', 'he', 'he', 'his', 'We', 'My brother', 'my father', 'our']","[[44211, 44213], [44281, 44291], [44293, 44295], [44415, 44423], [44435, 44438], [44512, 44522], [44555, 44557], [44570, 44572], [44641, 44643], [44659, 44662], [44757, 44759], [44806, 44816], [44857, 44866], [44909, 44912]]","[['Thaddeus Sholto', 'Bartholomew Sholto'], ['Major Sholto'], ['Major Sholto'], ['Coachman'], ['Watson', 'Sherlock Holmes', 'Miss Morstan'], ['Major Sholto'], ['Major Sholto'], ['Major Sholto'], ['Major Sholto'], ['Major Sholto'], ['Thaddeus Sholto', 'Bartholomew Sholto'], ['Bartholomew Sholto'], ['Major Sholto'], ['Thaddeus Sholto', 'Bartholomew Sholto']]",X,114,minor,SignOfFour,148,148,4,4,19,44211,44921
Q114-5,"Early in 1882 my father received a letter from India which was a great shock to him. He nearly fainted at the breakfast-table when he opened it, and from that day he sickened to his death. What was in the letter we could never discover, but I could see as he held it that it was short and written in a scrawling hand. He had suffered for years from an enlarged spleen, but he now became rapidly worse, and towards the end of April we were informed that he was beyond all hope, and that he wished to make a last communication to us.

","[44924, 45457]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['we', 'we', 'he', 'us']","[[45136, 45138], [45355, 45357], [45410, 45412], [45452, 45454]]","[['Thaddeus Sholto', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Major Sholto'], ['A High Piping Voice', 'Bartholomew Sholto']]",X,114,minor,SignOfFour,149,-1,4,-1,19,44924,45457
Q114-6,"When we entered his room he was propped up with pillows and breathing heavily. He besought us to lock the door and to come upon either side of the bed. Then, grasping our hands, he made a remarkable statement to us, in a voice which was broken as much by emotion as by pain. I shall try and give it to you in his own very words.","[45458, 45786]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['we', 'he', 'He', 'our', 'he', 'us', 'you', 'his']","[[45463, 45465], [45483, 45485], [45537, 45539], [45625, 45628], [45636, 45638], [45670, 45672], [45760, 45763], [45767, 45770]]","[['Thaddeus Sholto', 'Bartholomew Sholto'], ['Major Sholto'], ['Major Sholto'], ['Thaddeus Sholto', 'Bartholomew Sholto'], ['Major Sholto'], ['Thaddeus Sholto', 'Bartholomew Sholto'], ['Watson', 'Sherlock Holmes', 'Miss Morstan'], ['Major Sholto']]",X,114,minor,SignOfFour,150,150,4,4,19,45458,45786
Q114-7,"he said,","[45814, 45822]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,['he'],"[[45814, 45816]]",[['Major Sholto']],X,114,minor,SignOfFour,151,151,4,4,19,45814,45822
Q114-8,he continued.,"[46635, 46648]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,['he'],"[[46635, 46637]]",[['Major Sholto']],X,114,minor,SignOfFour,152,152,4,4,19,46635,46648
Q114-9,"At this instant a horrible change came over his expression; his eyes stared wildly, his jaw dropped, and he yelled, in a voice which I can never forget,","[49200, 49352]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,[],[],[],X,114,minor,SignOfFour,155,155,4,4,19,49200,49352
Q114-10,"We both stared round at the window behind us upon which his gaze was fixed. A face was looking in at us out of the darkness. We could see the whitening of the nose where it was pressed against the glass. It was a bearded, hairy face, with wild cruel eyes and an expression of concentrated malevolence. My brother and I rushed towards the window, but the man was gone. When we returned to my father his head had dropped and his pulse had ceased to beat.","[49401, 49853]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['We', 'us', 'us', 'We', 'My brother', 'we']","[[49401, 49403], [49443, 49445], [49502, 49504], [49526, 49528], [49703, 49713], [49774, 49776]]","[['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto']]",X,114,minor,SignOfFour,155,155,4,4,19,49401,49853
Q114-11,"We searched the garden that night, but found no sign of the intruder, save that just under the window a single footmark was visible in the flower-bed. But for that one trace, we might have thought that our imaginations had conjured up that wild, fierce face. We soon, however, had another and a more striking proof that there were secret agencies at work all round us. The window of my father s room was found open in the morning, his cupboards and boxes had been rifled, and upon his chest was fixed a torn piece of paper, with the words","[49857, 50395]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['We', 'we', 'our', 'We', 'us', 'his']","[[49857, 49859], [50032, 50034], [50059, 50062], [50116, 50118], [50222, 50224], [50338, 50341]]","[['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Major Sholto']]",X,114,minor,SignOfFour,156,156,4,4,19,49857,50395
Q114-12,"scrawled across it. What the phrase meant, or who our secret visitor may have been, we never knew. As far as we can judge, none of my father s property had been actually stolen, though everything had been turned out. My brother and I naturally associated this peculiar incident with the fear which haunted my father during his life; but it is still a complete mystery to us.","[50419, 50793]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he cried,"['our', 'we', 'we', 'my father', 'My brother', 'us']","[[50469, 50472], [50503, 50505], [50528, 50530], [50550, 50559], [50636, 50646], [50790, 50792]]","[['Thaddeus Sholto', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Major Sholto'], ['Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto']]",X,114,minor,SignOfFour,156,156,4,4,19,50419,50793
Q115-0,"My brother and I,","[51713, 51730]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,['My brother'],"[[51713, 51723]]",[['Bartholomew Sholto']],X,115,minor,SignOfFour,158,158,4,4,19,51713,51730
Q115-1,"were, as you may imagine, much excited as to the treasure which my father had spoken of. For weeks and for months we dug and delved in every part of the garden, without discovering its whereabouts. It was maddening to think that the hiding-place was on his very lips at the moment that he died. We could judge the splendour of the missing riches by the chaplet which he had taken out. Over this chaplet my brother Bartholomew and I had some little discussion. The pearls were evidently of great value, and he was averse to part with them, for, between friends, my brother was himself a little inclined to my father s fault. He thought, too, that if we parted with the chaplet it might give rise to gossip and finally bring us into trouble. It was all that I could do to persuade him to let me find out Miss Morstan s address and send her a detached pearl at fixed intervals, so that at least she might never feel destitute.","[51742, 52665]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,"['you', 'my father', 'we', 'We', 'my brother Bartholomew', 'he', 'my brother', 'my father', 'He', 'we', 'us', 'him', 'Miss Morstan', 'her', 'she']","[[51751, 51754], [51806, 51815], [51856, 51858], [52037, 52039], [52145, 52167], [52248, 52250], [52303, 52313], [52347, 52356], [52366, 52368], [52391, 52393], [52465, 52467], [52521, 52524], [52544, 52556], [52576, 52579], [52634, 52637]]","[['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan'], ['Major Sholto'], ['Thaddeus Sholto', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Major Sholto'], ['Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto'], ['Bartholomew Sholto'], ['Miss Morstan'], ['Miss Morstan'], ['Miss Morstan']]",X,115,minor,SignOfFour,158,158,4,4,19,51742,52665
Q116-0,"It was a kindly thought,","[52669, 52693]",Miss Morstan,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice']",Anaphoric,said our companion,[],[],[],X,116,major,SignOfFour,159,159,4,4,12,52669,52693
Q116-1,It was extremely good of you.,"[52727, 52756]",Miss Morstan,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice']",Anaphoric,said our companion,['you'],"[[52752, 52755]]",[['A High Piping Voice']],X,116,major,SignOfFour,159,159,4,4,12,52727,52756
Q117-0,"We were your trustees,","[52805, 52827]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he said,"['We', 'your']","[[52805, 52807], [52813, 52817]]","[['A High Piping Voice', 'Bartholomew Sholto'], ['Miss Morstan']]",X,117,minor,SignOfFour,160,160,4,4,19,52805,52827
Q117-1,"That was the view which I took of it, though Brother Bartholomew could not altogether see it in that light. We had plenty of money ourselves. I desired no more. Besides, it would have been such bad taste to have treated a young lady in so scurvy a fashion.","[52839, 53095]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he said,"['Brother Bartholomew', 'We']","[[52884, 52903], [52947, 52949]]","[['Bartholomew Sholto'], ['A High Piping Voice', 'Bartholomew Sholto']]",X,117,minor,SignOfFour,160,160,4,4,19,52839,53095
Q117-2,"The French have a very neat way of putting these things. Our difference of opinion on this subject went so far that I thought it best to set up rooms for myself: so I left Pondicherry Lodge, taking the old khitmutgar and Williams with me. Yesterday, however, I learn that an event of extreme importance has occurred. The treasure has been discovered. I instantly communicated with Miss Morstan, and it only remains for us to drive out to Norwood and demand our share. I explained my views last night to Brother Bartholomew: so we shall be expected, if not welcome, visitors.","[53129, 53703]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he said,"['Our', 'the old khitmutgar', 'Williams', 'Miss Morstan', 'us', 'our', 'Brother Bartholomew', 'we']","[[53186, 53189], [53327, 53345], [53350, 53358], [53510, 53522], [53548, 53550], [53586, 53589], [53632, 53651], [53656, 53658]]","[['Thaddeus Sholto', 'Bartholomew Sholto'], ['Khitmutgar'], ['Coachman'], ['Miss Morstan'], ['A High Piping Voice', 'Miss Morstan'], ['Thaddeus Sholto', 'Miss Morstan'], ['Bartholomew Sholto'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']]",X,117,minor,SignOfFour,160,160,4,4,19,53129,53703
Q118-0,"You have done well, sir, from first to last,","[53931, 53975]",Mr. Sherlock Holmes,"['A High Piping Voice', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,"['You', 'sir']","[[53931, 53934], [53951, 53954]]","[['A High Piping Voice'], ['Thaddeus Sholto']]",X,118,major,SignOfFour,162,162,4,4,14,53931,53975
Q118-1,"It is possible that we may be able to make you some small return by throwing some light upon that which is still dark to you. But, as Miss Morstan remarked just now, it is late, and we had best put the matter through without delay.","[53987, 54218]",Mr. Sherlock Holmes,"['A High Piping Voice', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,"['we', 'you', 'you', 'Miss Morstan', 'we']","[[54007, 54009], [54030, 54033], [54108, 54111], [54121, 54133], [54169, 54171]]","[['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan'], ['A High Piping Voice'], ['A High Piping Voice'], ['Miss Morstan'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']]",X,118,major,SignOfFour,162,162,4,4,14,53987,54218
Q119-0,"My health is somewhat fragile,","[54638, 54668]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he remarked,[],[],[],X,119,minor,SignOfFour,163,163,4,4,19,54638,54668
Q119-1,I am compelled to be a valetudinarian.,"[54720, 54758]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,he remarked,[],[],[],X,119,minor,SignOfFour,163,163,4,4,19,54720,54758
Q120-0,"Bartholomew is a clever fellow,","[54988, 55019]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,['Bartholomew'],"[[54988, 54999]]",[['Bartholomew Sholto']],X,120,minor,SignOfFour,165,165,4,4,19,54988,55019
Q120-1,"How do you think he found out where the treasure was? He had come to the conclusion that it was somewhere indoors: so he worked out all the cubic space of the house, and made measurements everywhere, so that not one inch should be unaccounted for. Among other things, he found that the height of the building was seventy-four feet, but on adding together the heights of all the separate rooms, and making every allowance for the space between, which he ascertained by borings, he could not bring the total to more than seventy feet. There were four feet unaccounted for. These could only be at the top of the building. He knocked a hole, therefore, in the lath-and-plaster ceiling of the highest room, and there, sure enough, he came upon another little garret above it, which had been sealed up and was known to no one. In the centre stood the treasure-chest, resting upon two rafters. He lowered it through the hole, and there it lies. He computes the value of the jewels at not less than half a million sterling.","[55031, 56046]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Anaphoric,said he,"['you', 'he', 'He', 'he', 'he', 'he', 'he', 'He', 'he', 'He', 'He']","[[55038, 55041], [55048, 55050], [55085, 55087], [55149, 55151], [55299, 55301], [55481, 55483], [55508, 55510], [55650, 55652], [55757, 55759], [55918, 55920], [55969, 55971]]","[['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto'], ['Bartholomew Sholto']]",X,120,minor,SignOfFour,165,165,4,4,19,55031,56046
Q121-0,"This, Miss Morstan, is Pondicherry Lodge,","[57239, 57280]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']",Explicit,said Mr Thaddeus Sholto,['Miss Morstan'],"[[57245, 57257]]",[['Miss Morstan']],X,121,minor,SignOfFour,167,167,4,4,19,57239,57280
Q122-0,Who is there?,"[58099, 58112]",Mcmurdo,[],Anaphoric,cried a gruff voice,[],[],[],X,122,minor,SignOfFour,171,171,5,5,30,58099,58112
Q123-0,"It is I, McMurdo. You surely know my knock by this time.","[58149, 58205]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Mcmurdo', 'Miss Morstan']",Implicit,,"['McMurdo', 'You']","[[58158, 58165], [58167, 58170]]","[['Mcmurdo'], ['Mcmurdo']]",X,123,minor,SignOfFour,172,172,5,5,19,58149,58205
Q124-0,"That you, Mr. Thaddeus? But who are the others? I had no orders about them from the master.","[58456, 58547]",Mcmurdo,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']",Implicit,,"['you', 'Mr. Thaddeus', 'the master']","[[58461, 58464], [58466, 58478], [58536, 58546]]","[['A High Piping Voice'], ['A High Piping Voice'], ['Bartholomew Sholto']]",X,124,minor,SignOfFour,174,174,5,5,30,58456,58547
Q125-0,"No, McMurdo? You surprise me! I told my brother last night that I should bring some friends.","[58551, 58643]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Mcmurdo', 'Miss Morstan']",Implicit,,"['McMurdo', 'You', 'my brother']","[[58555, 58562], [58564, 58567], [58588, 58598]]","[['Mcmurdo'], ['Mcmurdo'], ['Bartholomew Sholto']]",X,125,minor,SignOfFour,175,175,5,5,19,58551,58643
Q126-0,"He ain t been out o  his room to-day, Mr. Thaddeus, and I have no orders. You know very well that I must stick to regulations. I can let you in, but your friends must just stop where they are.","[58647, 58839]",Mcmurdo,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']",Implicit,,"['He', 'his', 'Mr. Thaddeus', 'You', 'you', 'your friends', 'they']","[[58647, 58649], [58668, 58671], [58685, 58697], [58721, 58724], [58784, 58787], [58796, 58808], [58830, 58834]]","[['Bartholomew Sholto'], ['Bartholomew Sholto'], ['A High Piping Voice'], ['A High Piping Voice'], ['A High Piping Voice'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan'], ['Mr. Sherlock Holmes', 'Dr. Watson', 'Miss Morstan']]",X,126,minor,SignOfFour,176,176,5,5,30,58647,58839
Q127-0,"This is too bad of you, McMurdo!","[58945, 58977]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Mcmurdo', 'Miss Morstan']",Anaphoric,he said,"['you', 'McMurdo']","[[58964, 58967], [58969, 58976]]","[['Mcmurdo'], ['Mcmurdo']]",X,127,minor,SignOfFour,177,177,5,5,19,58945,58977
Q127-1,"If I guarantee them, that is enough for you. There is the young lady, too. She cannot wait on the public road at this hour.","[58989, 59112]",A High Piping Voice,"['Mr. Sherlock Holmes', 'Dr. Watson', 'Mcmurdo', 'Miss Morstan']",Anaphoric,he said,"['them', 'you', 'the young lady', 'She']","[[59004, 59008], [59029, 59032], [59043, 59057], [59064, 59067]]","[['Mr. Sherlock Holmes', 'Dr. Watson'], ['Mcmurdo'], ['Miss Morstan'], ['Miss Morstan']]",X,127,minor,SignOfFour,177,177,5,5,19,58989,59112
Q128-0,"Very sorry, Mr. Thaddeus,","[59116, 59141]",Mcmurdo,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']",Anaphoric,said the porter,['Mr. Thaddeus'],"[[59128, 59140]]",[['A High Piping Voice']],X,128,minor,SignOfFour,178,178,5,5,30,59116,59141
Q128-1,"Folk may be friends o  yours, and yet no friends o  the master s. He pays me well to do my duty, and my duty I ll do. I don t know none o  your friends.","[59173, 59325]",Mcmurdo,"['Mr. Sherlock Holmes', 'Dr. Watson', 'A High Piping Voice', 'Miss Morstan']",Anaphoric,said the porter,"['yours', 'the master', 'He']","[[59196, 59201], [59225, 59235], [59239, 59241]]","[['A High Piping Voice'], ['Bartholomew Sholto'], ['Bartholomew Sholto']]",X,128,minor,SignOfFour,178,178,5,5,30,59173,59325
Q129-0,"Oh, yes you do, McMurdo,","[59329, 59353]",Mr. Sherlock Holmes,"['A High Piping Voice', 'Dr. Watson', 'Mcmurdo', 'Miss Morstan']",Explicit,cried Sherlock Holmes,"['you', 'McMurdo']","[[59337, 59340], [59345, 59352]]","[['Mcmurdo'], ['Mcmurdo']]",X,129,major,SignOfFour,179,179,5,5,14,59329,59353
