qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q348-0,You shouldn't have done anything of the sort. You should have listened to Mr. Bell.,"[144267, 144350]",Marilla Cuthbert,['Anne Shirley'],Implicit,,"['You', 'You', 'Mr. Bell']","[[144267, 144270], [144313, 144316], [144341, 144349]]","[['Anne Shirley'], ['Anne Shirley'], ['Mr. Bell']]",X,348,major,AnneOfGreenGables,522,522,11,11,20,144267,144350
Q349-0,"But he wasn't talking to me,","[144354, 144382]",Anne Shirley,['Marilla Cuthbert'],Explicit,protested Anne,['he'],"[[144358, 144360]]",[['Mr. Bell']],X,349,major,AnneOfGreenGables,523,523,11,11,2,144354,144382
Q349-1,"He was talking to God and he didn't seem to be very much inter-ested in it, either. I think he thought God was too far off though. There was a long row of white birches hanging over the lake and the sunshine fell down through them, ?way, ?way down, deep into the water. Oh, Marilla, it was like a beautiful dream! It gave me a thrill and I just said,","[144401, 144751]",Anne Shirley,['Marilla Cuthbert'],Explicit,protested Anne,"['He', 'he', 'Marilla']","[[144401, 144403], [144427, 144429], [144675, 144682]]","[['Mr. Bell'], ['Mr. Bell'], ['Marilla Cuthbert']]",X,349,major,AnneOfGreenGables,523,523,11,11,2,144401,144751
Q350-0,"Not out loud, I hope,","[144800, 144821]",Marilla Cuthbert,['Anne Shirley'],Explicit,said Marilla,[],[],[],X,350,major,AnneOfGreenGables,524,524,11,11,20,144800,144821
Q351-0,"Oh, no, just under my breath. Well, Mr. Bell did get through at last and they told me to go into the classroom with Miss Rogerson's class. There were nine other girls in it. They all had puffed sleeves. I tried to imagine mine were puffed, too, but I couldn't. Why couldn't I? It was as easy as could be to imagine they were puffed when I was alone in the east gable, but it was awfully hard there among the others who had really truly puffs.","[144849, 145291]",Anne Shirley,['Marilla Cuthbert'],Implicit,,"['Mr. Bell', 'Miss Rogerson']","[[144885, 144893], [144965, 144978]]","[['Mr. Bell'], ['Miss Rogerson']]",X,351,major,AnneOfGreenGables,525,525,11,11,2,144849,145291
Q352-0,You shouldn't have been thinking about your sleeves in Sunday school. You should have been attending to the lesson. I hope you knew it.,"[145295, 145430]",Marilla Cuthbert,['Anne Shirley'],Implicit,,"['You', 'your', 'You', 'you']","[[145295, 145298], [145334, 145338], [145365, 145368], [145418, 145421]]","[['Anne Shirley'], ['Anne'], ['Anne Shirley'], ['Anne Shirley']]",X,352,major,AnneOfGreenGables,526,526,11,11,20,145295,145430
Q353-0,"Oh, yes; and I answered a lot of questions. Miss Rogerson asked ever so many. I don't think it was fair for her to do all the asking. There were lots I wanted to ask her, but I didn't like to because I didn't think she was a kindred spirit. Then all the other little girls recited a paraphrase. She asked me if I knew any. I told her I didn't, but I could recite, ?The Dog at His Master's Grave' if she liked. That's in the Third Royal Reader. It isn't a really truly religious piece of poetry, but it's so sad and melancholy that it might as well be. She said it wouldn't do and she told me to learn the nineteenth paraphrase for next Sunday. I read it over in church afterwards and it's splendid. There are two lines in particular that just thrill me.

   ","[145434, 146192]",Anne Shirley,['Marilla Cuthbert'],Implicit,,"['Miss Rogerson', 'her', 'her', 'she', 'She', 'her', 'she', 'She', 'she']","[[145478, 145491], [145542, 145545], [145600, 145603], [145649, 145652], [145729, 145732], [145764, 145767], [145833, 145836], [145986, 145989], [146014, 146017]]","[['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson'], ['Miss Rogerson']]",X,353,major,AnneOfGreenGables,527,528,11,11,2,145434,146192
Q354-0,"I don't know what ?squadrons' means nor ?Midian,' either, but it sounds _so_ tragical. I can hardly wait until next Sunday to recite it. I'll practice it all the week. After Sunday school I asked Miss Rogerson--because Mrs. Lynde was too far away--to show me your pew. I sat just as still as I could and the text was Revelations, third chapter, second and third verses. It was a very long text. If I was a minister I'd pick the short, snappy ones. The sermon was awfully long, too. I suppose the minister had to match it to the text. I didn't think he was a bit interesting. The trouble with him seems to be that he hasn't enough imagination. I didn't listen to him very much. I just let my thoughts run and I thought of the most surprising things.","[146262, 147010]",Anne Shirley,['Marilla Cuthbert'],Implicit,,"['Miss Rogerson', 'Mrs. Lynde', 'your', 'the minister', 'he', 'him', 'he', 'him']","[[146458, 146471], [146481, 146491], [146521, 146525], [146754, 146766], [146811, 146813], [146854, 146857], [146875, 146877], [146924, 146927]]","[['Miss Rogerson'], ['Rachel Lynde'], ['Marilla Cuthbert', 'Matthew Cuthbert'], ['The Minister'], ['The Minister'], ['The Minister'], ['The Minister'], ['The Minister']]",X,354,major,AnneOfGreenGables,529,529,11,11,2,146262,147010
Q355-0,"Anne, Mrs. Rachel says you went to church last Sunday with your hat rigged out ridiculous with roses and buttercups. What on earth put you up to such a caper? A pretty-looking object you must have been!","[147722, 147924]",Marilla Cuthbert,['Anne Shirley'],Implicit,,"['Anne', 'Mrs. Rachel', 'you', 'your', 'you', 'you']","[[147722, 147726], [147728, 147739], [147745, 147748], [147781, 147785], [147857, 147860], [147905, 147908]]","[['Anne Shirley'], ['Rachel Lynde'], ['Anne Shirley'], ['Anne'], ['Anne Shirley'], ['Anne Shirley']]",X,355,major,AnneOfGreenGables,533,533,12,12,20,147722,147924
Q356-0,"Oh. I know pink and yellow aren't becoming to me,","[147928, 147977]",Anne Shirley,['Marilla Cuthbert'],Explicit,began Anne,[],[],[],X,356,major,AnneOfGreenGables,534,534,12,12,2,147928,147977
Q357-0,"Becoming fiddlesticks! It was putting flowers on your hat at all, no matter what color they were, that was ridiculous. You are the most aggravating child!","[147993, 148147]",Marilla Cuthbert,['Anne Shirley'],Implicit,,"['your', 'You']","[[148042, 148046], [148112, 148115]]","[['Anne'], ['Anne Shirley']]",X,357,major,AnneOfGreenGables,535,535,12,12,20,147993,148147
Q358-0,"I don't see why it's any more ridiculous to wear flowers on your hat than on your dress,","[148151, 148239]",Anne Shirley,['Marilla Cuthbert'],Explicit,protested Anne,"['your', 'your']","[[148211, 148215], [148228, 148232]]","[['Anne'], ['Anne']]",X,358,major,AnneOfGreenGables,536,536,12,12,2,148151,148239
Q358-1,Lots of little girls there had bouquets pinned on their dresses. What's the difference?,"[148258, 148345]",Anne Shirley,['Marilla Cuthbert'],Explicit,protested Anne,[],[],[],X,358,major,AnneOfGreenGables,536,536,12,12,2,148258,148345
Q359-0,"Don't answer me back like that, Anne. It was very silly of you to do such a thing. Never let me catch you at such a trick again. Mrs. Rachel says she thought she would sink through the floor when she saw you come in all rigged out like that. She couldn't get near enough to tell you to take them off till it was too late. She says people talked about it something dreadful. Of course they would think I had no better sense than to let you go decked out like that.","[148437, 148900]",Marilla Cuthbert,['Anne Shirley'],Implicit,,"['Anne', 'you', 'you', 'Mrs. Rachel', 'she', 'she', 'she', 'you', 'She', 'you', 'She', 'you']","[[148469, 148473], [148496, 148499], [148539, 148542], [148566, 148577], [148583, 148586], [148595, 148598], [148633, 148636], [148641, 148644], [148679, 148682], [148716, 148719], [148759, 148762], [148872, 148875]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Rachel Lynde'], ['Rachel Lynde'], ['Rachel Lynde'], ['Rachel Lynde'], ['Anne Shirley'], ['Rachel Lynde'], ['Anne Shirley'], ['Rachel Lynde'], ['Anne Shirley']]",X,359,major,AnneOfGreenGables,538,538,12,12,20,148437,148900
Q360-0,"Oh, I'm so sorry,","[148904, 148921]",Anne Shirley,['Marilla Cuthbert'],Explicit,said Anne,[],[],[],X,360,major,AnneOfGreenGables,539,539,12,12,2,148904,148921
Q360-1,"I never thought you'd mind. The roses and buttercups were so sweet and pretty I thought they'd look lovely on my hat. Lots of the little girls had artificial flowers on their hats. I'm afraid I'm going to be a dreadful trial to you. Maybe you'd better send me back to the asylum. That would be terrible; I don't think I could endure it; most likely I would go into consumption; I'm so thin as it is, you see. But that would be better than being a trial to you.","[148964, 149424]",Anne Shirley,['Marilla Cuthbert'],Explicit,said Anne,"['you', 'you', 'you', 'you', 'you']","[[148980, 148983], [149192, 149195], [149203, 149206], [149364, 149367], [149420, 149423]]","[['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert']]",X,360,major,AnneOfGreenGables,539,539,12,12,2,148964,149424
Q361-0,"Nonsense,","[149428, 149437]",Marilla Cuthbert,['Anne Shirley'],Explicit,said Marilla,[],[],[],X,361,major,AnneOfGreenGables,540,540,12,12,20,149428,149437
Q361-1,"I don't want to send you back to the asylum, I'm sure. All I want is that you should behave like other little girls and not make yourself ridiculous. Don't cry any more. I've got some news for you. Diana Barry came home this afternoon. I'm going up to see if I can borrow a skirt pattern from Mrs. Barry, and if you like you can come with me and get acquainted with Diana.","[149502, 149874]",Marilla Cuthbert,['Anne Shirley'],Explicit,said Marilla,"['you', 'you', 'you', 'Diana Barry', 'Mrs. Barry', 'you', 'you', 'Diana']","[[149523, 149526], [149576, 149579], [149695, 149698], [149700, 149711], [149795, 149805], [149814, 149817], [149823, 149826], [149868, 149873]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Diana Barry'], ['Mrs. Barry'], ['Anne Shirley'], ['Anne Shirley'], ['Diana Barry']]",X,361,major,AnneOfGreenGables,540,540,12,12,20,149502,149874
Q362-0,"Oh, Marilla, I'm frightened--now that it has come I'm actually frightened. What if she shouldn't like me! It would be the most tragical disappointment of my life.","[150031, 150193]",Anne Shirley,['Marilla Cuthbert'],Implicit,,"['Marilla', 'she']","[[150035, 150042], [150114, 150117]]","[['Marilla Cuthbert'], ['Diana Barry']]",X,362,major,AnneOfGreenGables,542,542,12,12,2,150031,150193
Q363-0,"Now, don't get into a fluster. And I do wish you wouldn't use such long words. It sounds so funny in a little girl. I guess Diana ?ll like you well enough. It's her mother you've got to reckon with. If she doesn't like you it won't matter how much Diana does. If she has heard about your outburst to Mrs. Lynde and going to church with buttercups round your hat I don't know what she'll think of you. You must be polite and well behaved, and don't make any of your startling speeches. For pity's sake, if the child isn't actually trembling!","[150197, 150737]",Marilla Cuthbert,['Anne Shirley'],Implicit,,"['you', 'Diana', 'you', 'her mother', 'you', 'she', 'you', 'Diana', 'she', 'your', 'Mrs. Lynde', 'your', 'she', 'you', 'You', 'the child']","[[150242, 150245], [150321, 150326], [150336, 150339], [150358, 150368], [150369, 150372], [150399, 150402], [150416, 150419], [150445, 150450], [150460, 150463], [150480, 150484], [150497, 150507], [150550, 150554], [150577, 150580], [150593, 150596], [150598, 150601], [150702, 150711]]","[['Anne Shirley'], ['Diana Barry'], ['Anne Shirley'], ['Mrs. Barry'], ['Anne Shirley'], ['Mrs. Barry'], ['Anne Shirley'], ['Diana Barry'], ['Mrs. Barry'], ['Anne'], ['Rachel Lynde'], ['Anne Shirley'], ['Mrs. Barry'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley']]",X,363,major,AnneOfGreenGables,543,543,12,12,20,150197,150737
Q364-0,"Oh, Marilla, you'd be excited, too, if you were going to meet a little girl you hoped to be your bosom friend and whose mother mightn't like you,","[150793, 150938]",Anne Shirley,['Marilla Cuthbert'],Anaphoric,she said,"['Marilla', 'you', 'you', 'you', 'your', 'you']","[[150797, 150804], [150806, 150809], [150832, 150835], [150869, 150872], [150885, 150889], [150934, 150937]]","[['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert']]",X,364,major,AnneOfGreenGables,545,545,12,12,2,150793,150938
Q365-0,"How do you do, Marilla?","[151283, 151306]",Mrs. Barry,"['Marilla Cuthbert', 'Anne Shirley']",Anaphoric,she said,"['you', 'Marilla']","[[151290, 151293], [151298, 151305]]","[['Marilla Cuthbert'], ['Marilla Cuthbert']]",X,365,minor,AnneOfGreenGables,547,547,12,12,39,151283,151306
Q365-1,"Come in. And this is the little girl you have adopted, I suppose?","[151329, 151394]",Mrs. Barry,"['Marilla Cuthbert', 'Anne Shirley']",Anaphoric,she said,"['this', 'the little girl', 'you']","[[151342, 151346], [151350, 151365], [151366, 151369]]","[['Anne'], ['Anne Shirley'], ['Marilla Cuthbert']]",X,365,minor,AnneOfGreenGables,547,547,12,12,39,151329,151394
Q366-0,"Yes, this is Anne Shirley,","[151398, 151424]",Marilla Cuthbert,"['Mrs. Barry', 'Anne Shirley']",Explicit,said Marilla,['Anne Shirley'],"[[151411, 151423]]",[['Anne Shirley']],X,366,major,AnneOfGreenGables,548,548,12,12,20,151398,151424
Q367-0,"Spelled with an E,","[151442, 151460]",Anne Shirley,"['Mrs. Barry', 'Marilla Cuthbert']",Explicit,gasped Anne,[],[],[],X,367,major,AnneOfGreenGables,549,549,12,12,2,151442,151460
Q368-0,How are you?,"[151675, 151687]",Mrs. Barry,"['Marilla Cuthbert', 'Anne Shirley']",Explicit,Mrs Barry not hearing or not comprehending merely shook hands and said,['you'],"[[151683, 151686]]",[['Anne Shirley']],X,368,minor,AnneOfGreenGables,551,551,12,12,39,151675,151687
Q369-0,"I am well in body although considerable rumpled up in spirit, thank you ma'am,","[151691, 151769]",Anne Shirley,"['Mrs. Barry', 'Marilla Cuthbert']",Explicit,said Anne,"['you', ""ma'am""]","[[151759, 151762], [151763, 151768]]","[['Mrs. Barry'], ['Mrs. Barry']]",X,369,major,AnneOfGreenGables,552,552,12,12,2,151691,151769
Q370-0,"There wasn't anything startling in that, was there, Marilla?","[151836, 151896]",Anne Shirley,['Marilla Cuthbert'],Explicit,said Anne,['Marilla'],"[[151888, 151895]]",[['Marilla Cuthbert']],X,370,major,AnneOfGreenGables,552,552,12,12,2,151836,151896
Q371-0,"This is my little girl Diana,","[152150, 152179]",Mrs. Barry,"['Marilla Cuthbert', 'Diana Barry', 'Anne Shirley']",Explicit,said Mrs Barry,"['my little girl', 'Diana']","[[152158, 152172], [152173, 152178]]","[['Diana Barry'], ['Diana Barry']]",X,371,minor,AnneOfGreenGables,554,554,12,12,39,152150,152179
Q371-1,"Diana, you might take Anne out into the garden and show her your flowers. It will be better for you than straining your eyes over that book. She reads entirely too much--","[152199, 152369]",Mrs. Barry,"['Marilla Cuthbert', 'Diana Barry', 'Anne Shirley']",Explicit,said Mrs Barry,"['Diana', 'you', 'Anne', 'her', 'you', 'your', 'She']","[[152199, 152204], [152206, 152209], [152221, 152225], [152255, 152258], [152295, 152298], [152314, 152318], [152340, 152343]]","[['Diana Barry'], ['Diana Barry'], ['Anne Shirley'], ['Anne Shirley'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry']]",X,371,minor,AnneOfGreenGables,554,554,12,12,39,152199,152369
Q372-0,"and I can't prevent her, for her father aids and abets her. She's always poring over a book. I'm glad she has the prospect of a playmate--perhaps it will take her more out-of-doors.","[152418, 152599]",Mrs. Barry,['Marilla Cuthbert'],Explicit,said Mrs Barry,"['her', 'her father', 'her', 'She', 'she', 'her']","[[152438, 152441], [152447, 152457], [152473, 152476], [152478, 152481], [152520, 152523], [152577, 152580]]","[['Diana Barry'], ['Mr. Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry']]",X,372,minor,AnneOfGreenGables,554,554,12,12,39,152418,152599
Q373-0,"Oh, Diana,","[153744, 153754]",Anne Shirley,['Diana Barry'],Explicit,said Anne,['Diana'],"[[153748, 153753]]",[['Diana Barry']],X,373,major,AnneOfGreenGables,557,557,12,12,2,153744,153754
Q373-1,"oh, do you think you can like me a little--enough to be my bosom friend?","[153829, 153901]",Anne Shirley,['Diana Barry'],Explicit,said Anne,"['you', 'you']","[[153836, 153839], [153846, 153849]]","[['Diana Barry'], ['Diana Barry']]",X,373,major,AnneOfGreenGables,557,557,12,12,2,153829,153901
Q374-0,"Why, I guess so,","[153960, 153976]",Diana Barry,['Anne Shirley'],Anaphoric,she said,[],[],[],X,374,major,AnneOfGreenGables,559,559,12,12,8,153960,153976
Q374-1,"I'm awfully glad you've come to live at Green Gables. It will be jolly to have somebody to play with. There isn't any other girl who lives near enough to play with, and I've no sisters big enough.","[153997, 154193]",Diana Barry,['Anne Shirley'],Anaphoric,she said,['you'],"[[154014, 154017]]",[['Anne Shirley']],X,374,major,AnneOfGreenGables,559,559,12,12,8,153997,154193
Q375-0,Will you swear to be my friend forever and ever?,"[154197, 154245]",Anne Shirley,['Diana Barry'],Explicit,demanded Anne,['you'],"[[154202, 154205]]",[['Diana Barry']],X,375,major,AnneOfGreenGables,560,560,12,12,2,154197,154245
Q376-0,"Why it's dreadfully wicked to swear,","[154295, 154331]",Diana Barry,['Anne Shirley'],Anaphoric,she said,[],[],[],X,376,major,AnneOfGreenGables,562,562,12,12,8,154295,154331
Q377-0,"Oh no, not my kind of swearing. There are two kinds, you know.","[154356, 154418]",Anne Shirley,['Diana Barry'],Implicit,,['you'],"[[154409, 154412]]",[['Diana Barry']],X,377,major,AnneOfGreenGables,563,563,12,12,2,154356,154418
Q378-0,"I never heard of but one kind,","[154422, 154452]",Diana Barry,['Anne Shirley'],Explicit,said Diana,[],[],[],X,378,major,AnneOfGreenGables,564,564,12,12,8,154422,154452
Q379-0,"There really is another. Oh, it isn't wicked at all. It just means vowing and promising solemnly.","[154479, 154576]",Anne Shirley,['Diana Barry'],Implicit,,[],[],[],X,379,major,AnneOfGreenGables,565,565,12,12,2,154479,154576
Q380-0,"Well, I don't mind doing that,","[154580, 154610]",Diana Barry,['Anne Shirley'],Explicit,agreed Diana,[],[],[],X,380,major,AnneOfGreenGables,566,566,12,12,8,154580,154610
Q380-1,How do you do it?,"[154637, 154654]",Diana Barry,['Anne Shirley'],Explicit,agreed Diana,['you'],"[[154644, 154647]]",[['Anne Shirley']],X,380,major,AnneOfGreenGables,566,566,12,12,8,154637,154654
Q381-0,"We must join hands--so,","[154658, 154681]",Anne Shirley,['Diana Barry'],Explicit,said Anne,['We'],"[[154658, 154660]]","[['Anne Shirley', 'Diana Barry']]",X,381,major,AnneOfGreenGables,567,567,12,12,2,154658,154681
Q381-1,"It ought to be over running water. We'll just imagine this path is running water. I'll repeat the oath first. I solemnly swear to be faithful to my bosom friend, Diana Barry, as long as the sun and moon shall endure. Now you say it and put my name in.","[154703, 154954]",Anne Shirley,['Diana Barry'],Explicit,said Anne,"['We', 'Diana Barry', 'you']","[[154738, 154740], [154865, 154876], [154924, 154927]]","[['Anne Shirley', 'Diana Barry'], ['Diana Barry'], ['Diana Barry']]",X,381,major,AnneOfGreenGables,567,567,12,12,2,154703,154954
Q382-0,"You're a queer girl, Anne. I heard before that you were queer. But I believe I'm going to like you real well.","[155027, 155136]",Diana Barry,['Anne Shirley'],Anaphoric,she said,"['You', 'Anne', 'you', 'you']","[[155027, 155030], [155048, 155052], [155074, 155077], [155122, 155125]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley']]",X,382,major,AnneOfGreenGables,569,569,12,12,8,155027,155136
Q383-0,"Well, did you find Diana a kindred spirit?","[155364, 155406]",Marilla Cuthbert,['Anne Shirley'],Explicit,asked Marilla,['you'],"[[155374, 155377]]",[['Anne Shirley']],X,383,major,AnneOfGreenGables,571,571,12,12,20,155364,155406
Q384-0,"Oh yes,","[155476, 155483]",Anne Shirley,['Marilla Cuthbert'],Explicit,sighed Anne,[],[],[],X,384,major,AnneOfGreenGables,572,572,12,12,2,155476,155483
Q384-1,"Oh Marilla, I'm the happiest girl on Prince Edward Island this very moment. I assure you I'll say my prayers with a right good-will tonight. Diana and I are going to build a playhouse in Mr. William Bell's birch grove tomorrow. Can I have those broken pieces of china that are out in the woodshed? Diana's birthday is in February and mine is in March. Don't you think that is a very strange coincidence? Diana is going to lend me a book to read. She says it's perfectly splendid and tremendously exciting. She's going to show me a place back in the woods where rice lilies grow. Don't you think Diana has got very soulful eyes? I wish I had soulful eyes. Diana is going to teach me to sing a song called ?Nelly in the Hazel Dell.' She's going to give me a picture to put up in my room; it's a perfectly beautiful picture, she says--a lovely lady in a pale blue silk dress. A sewing-machine agent gave it to her. I wish I had something to give Diana. I'm an inch taller than Diana, but she is ever so much fatter; she says she'd like to be thin because it's so much more graceful, but I'm afraid she only said it to soothe my feelings. We're going to the shore some day to gather shells. We have agreed to call the spring down by the log bridge the Dryad's Bubble. Isn't that a perfectly elegant name? I read a story once about a spring called that. A dryad is sort of a grown-up fairy, I think.","[155556, 156950]",Anne Shirley,['Marilla Cuthbert'],Explicit,sighed Anne,"['Marilla', 'you', 'Diana', 'Mr. William Bell', 'Diana', 'you', 'Diana', 'She', 'She', 'you', 'Diana', 'Diana', 'She', 'she', 'her', 'Diana', 'Diana', 'she', 'she', 'she', 'she', 'We', 'We']","[[155559, 155566], [155641, 155644], [155697, 155702], [155743, 155759], [155854, 155859], [155914, 155917], [155960, 155965], [156002, 156005], [156062, 156065], [156141, 156144], [156151, 156156], [156211, 156216], [156287, 156290], [156378, 156381], [156463, 156466], [156499, 156504], [156530, 156535], [156541, 156544], [156569, 156572], [156578, 156581], [156651, 156654], [156691, 156693], [156743, 156745]]","[['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Diana Barry'], ['Mr. Bell'], ['Diana Barry'], ['Marilla Cuthbert'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Marilla Cuthbert'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry'], ['Anne Shirley', 'Diana Barry'], ['Anne Shirley', 'Diana Barry']]",X,384,major,AnneOfGreenGables,572,572,12,12,2,155556,156950
Q385-0,"Well, all I hope is you won't talk Diana to death,","[156954, 157004]",Marilla Cuthbert,['Anne Shirley'],Explicit,said Marilla,"['you', 'Diana']","[[156974, 156977], [156989, 156994]]","[['Anne Shirley'], ['Diana Barry']]",X,385,major,AnneOfGreenGables,573,573,12,12,20,156954,157004
Q385-1,"But remember this in all your planning, Anne. You're not going to play all the time nor most of it. You'll have your work to do and it'll have to be done first.","[157021, 157181]",Marilla Cuthbert,['Anne Shirley'],Explicit,said Marilla,"['Anne', 'You', 'You']","[[157061, 157065], [157067, 157070], [157121, 157124]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley']]",X,385,major,AnneOfGreenGables,573,573,12,12,20,157021,157181
Q386-0,"I heard you say you liked chocolate sweeties, so I got you some,","[157430, 157494]",Matthew Cuthbert,"['Marilla Cuthbert', 'Anne Shirley']",Anaphoric,he said,"['you', 'you', 'you']","[[157438, 157441], [157446, 157449], [157485, 157488]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley']]",X,386,major,AnneOfGreenGables,575,575,12,12,22,157430,157494
Q387-0,"Humph,","[157507, 157513]",Marilla Cuthbert,"['Anne Shirley', 'Matthew Cuthbert']",Explicit,sniffed Marilla,[],[],[],X,387,major,AnneOfGreenGables,576,576,12,12,20,157507,157513
Q387-1,"It'll ruin her teeth and stomach. There, there, child, don't look so dismal. You can eat those, since Matthew has gone and got them. He'd better have brought you peppermints. They're wholesomer. Don't sicken yourself eating all them at once now.","[157533, 157778]",Marilla Cuthbert,"['Anne Shirley', 'Matthew Cuthbert']",Explicit,sniffed Marilla,"['her', 'child', 'You', 'Matthew', 'He', 'you']","[[157544, 157547], [157581, 157586], [157610, 157613], [157635, 157642], [157666, 157668], [157691, 157694]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Anne Shirley']]",X,387,major,AnneOfGreenGables,576,576,12,12,20,157533,157778
Q388-0,"Oh, no, indeed, I won't,","[157782, 157806]",Anne Shirley,"['Marilla Cuthbert', 'Matthew Cuthbert']",Explicit,said Anne,[],[],[],X,388,major,AnneOfGreenGables,577,577,12,12,2,157782,157806
Q388-1,"I'll just eat one tonight, Marilla. And I can give Diana half of them, can't I? The other half will taste twice as sweet to me if I give some to her. It's delightful to think I have something to give her.","[157828, 158032]",Anne Shirley,"['Marilla Cuthbert', 'Matthew Cuthbert']",Explicit,said Anne,"['Marilla', 'Diana', 'her', 'her']","[[157855, 157862], [157879, 157884], [157973, 157976], [158028, 158031]]","[['Marilla Cuthbert'], ['Diana Barry'], ['Diana Barry'], ['Diana Barry']]",X,388,major,AnneOfGreenGables,577,577,12,12,2,157828,158032
Q389-0,"I will say it for the child,","[158036, 158064]",Marilla Cuthbert,['Matthew Cuthbert'],Explicit,said Marilla,['the child'],"[[158054, 158063]]",[['Anne Shirley']],X,389,major,AnneOfGreenGables,578,578,12,12,20,158036,158064
Q389-1,"she isn't stingy. I'm glad, for of all faults I detest stinginess in a child. Dear me, it's only three weeks since she came, and it seems as if she'd been here always. I can't imagine the place without her. Now, don't be looking I told-you-so, Matthew. That's bad enough in a woman, but it isn't to be endured in a man. I'm perfectly willing to own up that I'm glad I consented to keep the child and that I'm getting fond of her, but don't you rub it in, Matthew Cuthbert.","[158113, 158585]",Marilla Cuthbert,['Matthew Cuthbert'],Explicit,said Marilla,"['she', 'she', 'she', 'her', 'you', 'Matthew', 'the child', 'her', 'you', 'Matthew Cuthbert']","[[158113, 158116], [158228, 158231], [158257, 158260], [158315, 158318], [158349, 158352], [158357, 158364], [158499, 158508], [158538, 158541], [158553, 158556], [158568, 158584]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Matthew Cuthbert']]",X,389,major,AnneOfGreenGables,578,578,12,12,20,158113,158585
Q390-0,"IT'S time Anne was in to do her sewing,","[158636, 158675]",Marilla Cuthbert,[],Explicit,said Marilla,"['Anne', 'her']","[[158646, 158650], [158664, 158667]]","[['Anne Shirley'], ['Anne Shirley']]",X,390,major,AnneOfGreenGables,580,580,13,13,20,158636,158675
Q390-1,"She stayed playing with Diana more than half an hour more ?n I gave her leave to; and now she's perched out there on the woodpile talking to Matthew, nineteen to the dozen, when she knows perfectly well she ought to be at her work. And of course he's listening to her like a perfect ninny. I never saw such an infatuated man. The more she talks and the odder the things she says, the more he's delighted evidently.","[158798, 159212]",Marilla Cuthbert,[],Explicit,said Marilla,"['She', 'Diana', 'her', 'she', 'Matthew', 'she', 'she', 'her', 'he', 'her', 'she', 'she', 'he']","[[158798, 158801], [158822, 158827], [158866, 158869], [158888, 158891], [158939, 158946], [158976, 158979], [159001, 159004], [159020, 159023], [159044, 159046], [159062, 159065], [159133, 159136], [159168, 159171], [159187, 159189]]","[['Anne Shirley'], ['Diana Barry'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert']]",X,390,major,AnneOfGreenGables,580,580,13,13,20,158798,159212
Q391-0,"Anne Shirley, you come right in here this minute, do you hear me!","[159213, 159278]",Marilla Cuthbert,['Anne Shirley'],Explicit,said Marilla,"['Anne Shirley', 'you', 'you']","[[159213, 159225], [159227, 159230], [159266, 159269]]","[['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley']]",X,391,major,AnneOfGreenGables,580,580,13,13,20,159213,159278
Q392-0,"Oh, Marilla,","[159478, 159490]",Anne Shirley,['Marilla Cuthbert'],Anaphoric,she exclaimed,['Marilla'],"[[159482, 159489]]",[['Marilla Cuthbert']],X,392,major,AnneOfGreenGables,582,582,13,13,2,159478,159490
