qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q164-0,"There's nothing much to explain, mother,","[99498, 99538]",Robert Lebrun,"['Edna Pontellier', 'Victor Lebrun', 'Monsieur Farival', 'Madame Lebrun', 'Madame Ratignolle']",Anaphoric,he said,['mother'],"[[99531, 99537]]",[['Madame Lebrun']],X,164,major,TheAwakening,377,377,1,1,15,99498,99538
Q165-0,But when did you make up your mind to all this?,"[99916, 99963]",Monsieur Farival,"['Edna Pontellier', 'Robert Lebrun', 'Victor Lebrun', 'Madame Lebrun', 'Madame Ratignolle']",Explicit,demanded Monsieur Farival,"['you', 'your']","[[99929, 99932], [99941, 99945]]","[['Robert Lebrun'], ['Robert Lebrun']]",X,165,minor,TheAwakening,378,378,1,1,11,99916,99963
Q166-0,"This afternoon,","[99994, 100009]",Robert Lebrun,"['Edna Pontellier', 'Victor Lebrun', 'Monsieur Farival', 'Madame Lebrun', 'Madame Ratignolle']",Explicit,returned Robert,[],[],[],X,166,major,TheAwakening,379,379,1,1,15,99994,100009
Q167-0,At what time this afternoon?,"[100057, 100085]",Monsieur Farival,"['Edna Pontellier', 'Robert Lebrun', 'Victor Lebrun', 'Madame Lebrun', 'Madame Ratignolle']",Anaphoric,persisted the old gentleman,[],[],[],X,167,minor,TheAwakening,380,380,1,1,11,100057,100085
Q168-0,"At four o'clock this afternoon, Monsieur Farival,","[100212, 100261]",Robert Lebrun,"['Edna Pontellier', 'Victor Lebrun', 'Monsieur Farival', 'Madame Lebrun', 'Madame Ratignolle']",Explicit,Robert replied,['Monsieur Farival'],"[[100244, 100260]]",[['Monsieur Farival']],X,168,major,TheAwakening,381,381,1,1,15,100212,100261
Q169-0,At what time do you leave?,"[102096, 102122]",Edna Pontellier,['Robert Lebrun'],Anaphoric,she asked Robert,['you'],"[[102112, 102115]]",[['Robert Lebrun']],X,169,major,TheAwakening,387,387,1,1,3,102096,102122
Q170-0,"At ten,","[102144, 102151]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he told her,[],[],[],X,170,major,TheAwakening,388,388,1,1,15,102144,102151
Q170-1,Beaudelet wants to wait for the moon.,"[102167, 102204]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he told her,[],[],[],X,170,major,TheAwakening,388,388,1,1,15,102167,102204
Q171-0,Are you all ready to go?,"[102208, 102232]",Edna Pontellier,['Robert Lebrun'],Implicit,,['you'],"[[102212, 102215]]",[['Robert Lebrun']],X,171,major,TheAwakening,389,389,1,1,3,102208,102232
Q172-0,"Quite ready. I shall only take a hand-bag, and shall pack my trunk in the city.","[102236, 102315]",Robert Lebrun,['Edna Pontellier'],Implicit,,[],[],[],X,172,major,TheAwakening,390,390,1,1,15,102236,102315
Q173-0,"All that noise and confusion at the table must have upset me,","[104182, 104243]",Edna Pontellier,['Madame Ratignolle'],Explicit,replied Edna,[],[],[],X,173,major,TheAwakening,395,395,1,1,3,104182,104243
Q173-1,"and moreover, I hate shocks and surprises. The idea of Robert starting off in such a ridiculously sudden and dramatic way! As if it were a matter of life and death! Never saying a word about it all morning when he was with me.","[104260, 104486]",Edna Pontellier,['Madame Ratignolle'],Explicit,replied Edna,"['Robert', 'he']","[[104315, 104321], [104471, 104473]]","[['Robert Lebrun'], ['Robert Lebrun']]",X,173,major,TheAwakening,395,395,1,1,3,104260,104486
Q174-0,"Yes,","[104490, 104494]",Madame Ratignolle,['Edna Pontellier'],Explicit,agreed Madame Ratignolle,[],[],[],X,174,minor,TheAwakening,396,396,1,1,0,104490,104494
Q174-1,"I think it was showing us all you especially very little consideration. It wouldn't have surprised me in any of the others; those Lebruns are all given to heroics. But I must say I should never have expected such a thing from Robert. Are you not coming down? Come on, dear; it doesn't look friendly.","[104523, 104822]",Madame Ratignolle,['Edna Pontellier'],Explicit,agreed Madame Ratignolle,"['us all', 'you', 'Lebruns', 'Robert', 'you', 'dear']","[[104546, 104552], [104553, 104556], [104653, 104660], [104749, 104755], [104761, 104764], [104791, 104795]]","[['Monsieur Farival', 'Madame Ratignolle', 'Edna'], ['Edna Pontellier'], ['Victor', 'Madame Lebrun', 'Robert'], ['Robert Lebrun'], ['Edna Pontellier'], ['Edna']]",X,174,minor,TheAwakening,396,396,1,1,0,104523,104822
Q175-0,"No,","[104826, 104829]",Edna Pontellier,['Madame Ratignolle'],Explicit,said Edna,[],[],[],X,175,major,TheAwakening,397,397,1,1,3,104826,104829
Q175-1,I can't go to the trouble of dressing again; I don't feel like it.,"[104862, 104928]",Edna Pontellier,['Madame Ratignolle'],Explicit,said Edna,[],[],[],X,175,major,TheAwakening,397,397,1,1,3,104862,104928
Q176-0,You needn't dress; you look all right; fasten a belt around your waist. Just look at me!,"[104932, 105020]",Madame Ratignolle,['Edna Pontellier'],Implicit,,"['You', 'you', 'your']","[[104932, 104935], [104951, 104954], [104992, 104996]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,176,minor,TheAwakening,398,398,1,1,0,104932,105020
Q177-0,"No,","[105024, 105027]",Edna Pontellier,['Madame Ratignolle'],Explicit,persisted Edna,[],[],[],X,177,major,TheAwakening,399,399,1,1,3,105024,105027
Q177-1,but you go on. Madame Lebrun might be offended if we both stayed away.,"[105046, 105116]",Edna Pontellier,['Madame Ratignolle'],Explicit,persisted Edna,"['you', 'Madame Lebrun', 'we']","[[105050, 105053], [105061, 105074], [105096, 105098]]","[['Madame Ratignolle'], ['Madame Lebrun'], ['Edna Pontellier', 'Madame Ratignolle']]",X,177,major,TheAwakening,399,399,1,1,3,105046,105116
Q178-0,Aren't you feeling well?,"[105380, 105404]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he asked,['you'],"[[105387, 105390]]",[['Edna Pontellier']],X,178,major,TheAwakening,402,402,1,1,15,105380,105404
Q179-0,"Oh, well enough. Are you going right away?","[105418, 105460]",Edna Pontellier,['Robert Lebrun'],Implicit,,['you'],"[[105439, 105442]]",[['Robert Lebrun']],X,179,major,TheAwakening,403,403,1,1,3,105418,105460
Q180-0,"In twenty minutes,","[105504, 105522]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he said,[],[],[],X,180,major,TheAwakening,404,404,1,1,15,105504,105522
Q181-0,"Get a chair,","[105683, 105695]",Edna Pontellier,['Robert Lebrun'],Explicit,said Edna,[],[],[],X,181,major,TheAwakening,405,405,1,1,3,105683,105695
Q182-0,"This will do,","[105710, 105723]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he replied,[],[],[],X,182,major,TheAwakening,406,406,1,1,15,105710,105723
Q183-0,"Take the fan,","[105862, 105875]",Edna Pontellier,['Robert Lebrun'],Explicit,said Edna,[],[],[],X,183,major,TheAwakening,407,407,1,1,3,105862,105875
Q184-0,"Oh, no! Thank you. It does no good; you have to stop fanning some time, and feel all the more uncomfortable afterward.","[105910, 106028]",Robert Lebrun,['Edna Pontellier'],Implicit,,"['you', 'you']","[[105924, 105927], [105946, 105949]]","[['Edna Pontellier'], ['Edna']]",X,184,major,TheAwakening,408,408,1,1,15,105910,106028
Q185-0,That's one of the ridiculous things which men always say. I have never known one to speak otherwise of fanning. How long will you be gone?,"[106032, 106170]",Edna Pontellier,['Robert Lebrun'],Implicit,,['you'],"[[106158, 106161]]",[['Robert Lebrun']],X,185,major,TheAwakening,409,409,1,1,3,106032,106170
Q186-0,"Forever, perhaps. I don't know. It depends upon a good many things.","[106174, 106241]",Robert Lebrun,['Edna Pontellier'],Implicit,,[],[],[],X,186,major,TheAwakening,410,410,1,1,15,106174,106241
Q187-0,"Well, in case it shouldn't be forever, how long will it be?","[106245, 106304]",Edna Pontellier,['Robert Lebrun'],Implicit,,[],[],[],X,187,major,TheAwakening,411,411,1,1,3,106245,106304
Q188-0,I don't know.,"[106308, 106321]",Robert Lebrun,['Edna Pontellier'],Implicit,,[],[],[],X,188,major,TheAwakening,412,412,1,1,15,106308,106321
Q189-0,"This seems to me perfectly preposterous and uncalled for. I don't like it. I don't understand your motive for silence and mystery, never saying a word to me about it this morning.","[106325, 106504]",Edna Pontellier,['Robert Lebrun'],Implicit,,['your'],"[[106419, 106423]]",[['Robert Lebrun']],X,189,major,TheAwakening,413,413,1,1,3,106325,106504
Q190-0,Don't part from me in any ill humor. I never knew you to be out of patience with me before.,"[106590, 106681]",Robert Lebrun,['Edna Pontellier'],Anaphoric,He only said,['you'],"[[106640, 106643]]",[['Edna Pontellier']],X,190,major,TheAwakening,414,414,1,1,15,106590,106681
Q191-0,"I don't want to part in any ill humor,","[106685, 106723]",Edna Pontellier,['Robert Lebrun'],Anaphoric,she said,[],[],[],X,191,major,TheAwakening,415,415,1,1,3,106685,106723
Q191-1,"But can't you understand? I've grown used to seeing you, to having you with me all the time, and your action seems unfriendly, even unkind. You don't even offer an excuse for it. Why, I was planning to be together, thinking of how pleasant it would be to see you in the city next winter.","[106736, 107023]",Edna Pontellier,['Robert Lebrun'],Anaphoric,she said,"['you', 'you', 'you', 'your', 'You', 'you']","[[106746, 106749], [106788, 106791], [106803, 106806], [106833, 106837], [106876, 106879], [106995, 106998]]","[['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun']]",X,191,major,TheAwakening,415,415,1,1,3,106736,107023
Q192-0,"So was I,","[107027, 107036]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he blurted,[],[],[],X,192,major,TheAwakening,416,416,1,1,15,107027,107036
Q192-1,Perhaps that's the ,"[107051, 107070]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he blurted,[],[],[],X,192,major,TheAwakening,416,416,1,1,15,107051,107070
Q192-2,"Good-by, my dear Mrs. Pontellier; good-by. You won't I hope you won't completely forget me.","[107117, 107208]",Robert Lebrun,['Edna Pontellier'],Anaphoric,he blurted,"['my dear Mrs. Pontellier', 'You', 'you']","[[107126, 107149], [107160, 107163], [107177, 107180]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,192,major,TheAwakening,416,416,1,1,15,107117,107208
Q193-0,"Write to me when you get there, won't you, Robert?","[107259, 107309]",Edna Pontellier,['Robert Lebrun'],Anaphoric,she entreated,"['you', 'you', 'Robert']","[[107276, 107279], [107297, 107300], [107302, 107308]]","[['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun']]",X,193,major,TheAwakening,417,417,1,1,3,107259,107309
Q194-0,"I will, thank you. Good-by.","[107328, 107355]",Robert Lebrun,['Edna Pontellier'],Implicit,,['you'],"[[107342, 107345]]",[['Edna Pontellier']],X,194,major,TheAwakening,418,418,1,1,15,107328,107355
Q195-0,Do you miss your friend greatly?,"[108725, 108757]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,asked Mademoiselle Reisz,"['you', 'your friend']","[[108728, 108731], [108737, 108748]]","[['Edna Pontellier'], ['Robert Lebrun']]",X,195,major,TheAwakening,424,424,1,1,7,108725,108757
Q196-0,"Oh, Robert stopped having his pictures taken when he had to pay for them himself! He found wiser use for his money, he says,","[110786, 110910]",Madame Lebrun,['Edna Pontellier'],Explicit,explained Madame Lebrun,"['Robert', 'his', 'he', 'He', 'his', 'he']","[[110790, 110796], [110812, 110815], [110836, 110838], [110868, 110870], [110891, 110894], [110902, 110904]]","[['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun']]",X,196,minor,TheAwakening,427,427,1,1,6,110786,110910
Q197-0,"How do you get on without him, Edna?","[112083, 112119]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,he asked,"['you', 'him', 'Edna']","[[112090, 112093], [112109, 112112], [112114, 112118]]","[['Edna Pontellier'], ['Robert Lebrun'], ['Edna Pontellier']]",X,197,major,TheAwakening,430,430,1,1,5,112083,112119
Q198-0,"It's very dull without him,","[112133, 112160]",Edna Pontellier,['Leonce Pontellier'],Anaphoric,she admitted,['him'],"[[112156, 112159]]",[['Robert Lebrun']],X,198,major,TheAwakening,431,431,1,1,3,112133,112160
Q199-0,"I would give up the unessential; I would give my money, I would give my life for my children; but I wouldn't give myself. I can't make it more clear; it's only something which I am beginning to comprehend, which is revealing itself to me.","[113858, 114096]",Edna Pontellier,['Madame Ratignolle'],Explicit,Edna tried to appease her friend to explain,[],[],[],X,199,major,TheAwakening,434,434,1,1,3,113858,114096
Q200-0,"I don't know what you would call the essential, or what you mean by the unessential,","[114100, 114184]",Madame Ratignolle,['Edna Pontellier'],Explicit,said Madame Ratignolle,"['you', 'you']","[[114118, 114121], [114156, 114159]]","[['Edna Pontellier'], ['Edna Pontellier']]",X,200,minor,TheAwakening,435,435,1,1,0,114100,114184
Q200-1,but a woman who would give her life for her children could do no more than that your Bible tells you so. I'm sure I couldn't do more than that.,"[114223, 114366]",Madame Ratignolle,['Edna Pontellier'],Explicit,said Madame Ratignolle,"['your', 'you']","[[114303, 114307], [114320, 114323]]","[['Edna Pontellier'], ['Edna Pontellier']]",X,200,minor,TheAwakening,435,435,1,1,0,114223,114366
Q201-0,"Oh, yes you could!","[114370, 114388]",Edna Pontellier,['Madame Ratignolle'],Explicit,laughed Edna,['you'],"[[114378, 114381]]",[['Adele Ratignolle']],X,201,major,TheAwakening,436,436,1,1,3,114370,114388
Q202-0,"Oh, good morning, Mademoiselle; is it you? Why, of course I miss Robert. Are you going down to bathe?","[114596, 114697]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,"['Mademoiselle', 'you', 'Robert', 'you']","[[114614, 114626], [114634, 114637], [114661, 114667], [114673, 114676]]","[['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['Robert Lebrun'], ['Mademoiselle Reisz']]",X,202,major,TheAwakening,438,438,1,1,3,114596,114697
Q203-0,"Why should I go down to bathe at the very end of the season when I haven't been in the surf all summer,","[114701, 114804]",Mademoiselle Reisz,['Edna Pontellier'],Anaphoric,replied the woman,[],[],[],X,203,major,TheAwakening,439,439,1,1,7,114701,114804
Q204-0,"I beg your pardon,","[114841, 114859]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,offered Edna,['your'],"[[114847, 114851]]",[['Mademoiselle Reisz']],X,204,major,TheAwakening,440,440,1,1,3,114841,114859
Q205-0,"She must feel very lonely without her son,","[115715, 115757]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,said Edna,"['She', 'her son']","[[115715, 115718], [115749, 115756]]","[['Madame Lebrun'], ['Robert Lebrun']]",X,205,major,TheAwakening,441,441,1,1,3,115715,115757
Q205-1,"Her favorite son, too. It must have been quite hard to let him go.","[115803, 115869]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,said Edna,['him'],"[[115862, 115865]]",[['Robert Lebrun']],X,205,major,TheAwakening,441,441,1,1,3,115803,115869
Q206-0,"Her favorite son! Oh, dear! Who could have been imposing such a tale upon you? Aline Lebrun lives for Victor, and for Victor alone. She has spoiled him into the worthless creature he is. She worships him and the ground he walks on. Robert is very well in a way, to give up all the money he can earn to the family, and keep the barest pittance for himself. Favorite son, indeed! I miss the poor fellow myself, my dear. I liked to see him and to hear him about the place the only Lebrun who is worth a pinch of salt. He comes to see me often in the city. I like to play to him. That Victor! hanging would be too good for him. It's a wonder Robert hasn't beaten him to death long ago.","[115908, 116589]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['dear', 'you', 'Aline Lebrun', 'Victor', 'Victor', 'She', 'him', 'She', 'him', 'he', 'Robert', 'he', 'the poor fellow', 'my dear', 'him', 'him', 'the only Lebrun who is worth a pinch of salt', 'He', 'him', 'Victor', 'Robert', 'him']","[[115930, 115934], [115982, 115985], [115987, 115999], [116010, 116016], [116026, 116032], [116040, 116043], [116056, 116059], [116095, 116098], [116108, 116111], [116127, 116129], [116140, 116146], [116195, 116197], [116293, 116308], [116317, 116324], [116341, 116344], [116357, 116360], [116377, 116421], [116423, 116425], [116479, 116482], [116489, 116495], [116546, 116552], [116567, 116570]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Madame Lebrun'], ['Victor Lebrun'], ['Victor Lebrun'], ['Madame Lebrun'], ['Victor Lebrun'], ['Madame Lebrun'], ['Victor Lebrun'], ['Victor Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Edna'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert'], ['Robert Lebrun'], ['Robert Lebrun'], ['Victor Lebrun'], ['Robert Lebrun'], ['Victor Lebrun']]",X,206,major,TheAwakening,443,443,1,1,7,115908,116589
Q207-0,"I thought he had great patience with his brother,","[116593, 116642]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,offered Edna,"['he', 'his brother']","[[116603, 116605], [116630, 116641]]","[['Robert Lebrun'], ['Victor Lebrun']]",X,207,major,TheAwakening,444,444,1,1,3,116593,116642
Q208-0,"Oh! he thrashed him well enough a year or two ago,","[116718, 116768]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,said Mademoiselle,"['he', 'him']","[[116722, 116724], [116734, 116737]]","[['Robert Lebrun'], ['Victor Lebrun']]",X,208,major,TheAwakening,445,445,1,1,7,116718,116768
Q208-1,"It was about a Spanish girl, whom Victor considered that he had some sort of claim upon. He met Robert one day talking to the girl, or walking with her, or bathing with her, or carrying her basket I don't remember what; and he became so insulting and abusive that Robert gave him a thrashing on the spot that has kept him comparatively in order for a good while. It's about time he was getting another.","[116790, 117192]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,said Mademoiselle,"['a Spanish girl', 'Victor', 'he', 'He', 'Robert', 'the girl', 'her', 'her', 'her', 'he', 'Robert', 'him', 'him', 'he']","[[116803, 116817], [116824, 116830], [116847, 116849], [116879, 116881], [116886, 116892], [116912, 116920], [116938, 116941], [116959, 116962], [116976, 116979], [117014, 117016], [117054, 117060], [117066, 117069], [117108, 117111], [117169, 117171]]","[['Mariequita'], ['Victor Lebrun'], ['Victor Lebrun'], ['Victor Lebrun'], ['Robert Lebrun'], ['Mariequita'], ['Mariequita'], ['Mariequita'], ['Mariequita'], ['Victor Lebrun'], ['Robert Lebrun'], ['Victor Lebrun'], ['Victor Lebrun'], ['Victor Lebrun']]",X,208,major,TheAwakening,445,445,1,1,7,116790,117192
Q209-0,Was her name Mariequita?,"[117196, 117220]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,asked Edna,"['her', 'Mariequita']","[[117200, 117203], [117209, 117219]]","[['Mariequita'], ['Mariequita']]",X,209,major,TheAwakening,446,446,1,1,3,117196,117220
Q210-0,"Mariequita yes, that was it; Mariequita. I had forgotten. Oh, she's a sly one, and a bad one, that Mariequita!","[117236, 117346]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['Mariequita', 'Mariequita', 'she', 'Mariequita']","[[117236, 117246], [117265, 117275], [117298, 117301], [117335, 117345]]","[['Mariequita'], ['Mariequita'], ['Mariequita'], ['Mariequita']]",X,210,major,TheAwakening,447,447,1,1,7,117236,117346
Q211-0,When do you leave?,"[118191, 118209]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,asked Edna,['you'],"[[118199, 118202]]",[['Mademoiselle Reisz']],X,211,major,TheAwakening,450,450,1,1,3,118191,118209
Q212-0,Next Monday; and you?,"[118225, 118246]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,['you'],"[[118242, 118245]]",[['Edna Pontellier']],X,212,major,TheAwakening,451,451,1,1,7,118225,118246
Q213-0,"The following week,","[118250, 118269]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,answered Edna,[],[],[],X,213,major,TheAwakening,452,452,1,1,3,118250,118269
Q213-1,"It has been a pleasant summer, hasn't it, Mademoiselle?","[118295, 118350]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,answered Edna,['Mademoiselle'],"[[118337, 118349]]",[['Mademoiselle Reisz']],X,213,major,TheAwakening,452,452,1,1,3,118295,118350
Q214-0,"Well,","[118354, 118359]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,agreed Mademoiselle Reisz,[],[],[],X,214,major,TheAwakening,453,453,1,1,7,118354,118359
Q214-1,"rather pleasant, if it hadn't been for the mosquitoes and the Farival twins.","[118403, 118479]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,agreed Mademoiselle Reisz,[],[],[],X,214,major,TheAwakening,453,453,1,1,7,118403,118479
Q215-0,"Tired out, Edna? Whom did you have? Many callers?","[121256, 121305]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,he asked,"['Edna', 'you']","[[121267, 121271], [121282, 121285]]","[['Edna Pontellier'], ['Edna Pontellier']]",X,215,major,TheAwakening,461,461,1,1,5,121256,121305
Q216-0,"There were a good many,","[121422, 121445]",Edna Pontellier,['Leonce Pontellier'],Explicit,replied Edna,[],[],[],X,216,major,TheAwakening,462,462,1,1,3,121422,121445
Q216-1,I found their cards when I got home; I was out.,"[121513, 121560]",Edna Pontellier,['Leonce Pontellier'],Explicit,replied Edna,[],[],[],X,216,major,TheAwakening,462,462,1,1,3,121513,121560
Q217-0,Out!,"[121564, 121568]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,exclaimed her husband,[],[],[],X,217,major,TheAwakening,463,463,1,1,5,121564,121568
Q217-1,"Why, what could have taken you out on Tuesday? What did you have to do?","[121722, 121793]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,exclaimed her husband,"['you', 'you']","[[121749, 121752], [121778, 121781]]","[['Edna Pontellier'], ['Edna Pontellier']]",X,217,major,TheAwakening,463,463,1,1,5,121722,121793
Q218-0,"Nothing. I simply felt like going out, and I went out.","[121797, 121851]",Edna Pontellier,['Leonce Pontellier'],Implicit,,[],[],[],X,218,major,TheAwakening,464,464,1,1,3,121797,121851
Q219-0,"Well, I hope you left some suitable excuse,","[121855, 121898]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,said her husband,['you'],"[[121868, 121871]]",[['Edna Pontellier']],X,219,major,TheAwakening,465,465,1,1,5,121855,121898
Q220-0,"No, I left no excuse. I told Joe to say I was out, that was all.","[121989, 122053]",Edna Pontellier,['Leonce Pontellier'],Implicit,,[],[],[],X,220,major,TheAwakening,466,466,1,1,3,121989,122053
Q221-0,"Why, my dear, I should think you'd understand by this time that people don't do such things; we've got to observe _les convenances_ if we ever expect to get on and keep up with the procession. If you felt that you had to leave home this afternoon, you should have left some suitable explanation for your absence.","[122057, 122369]",Leonce Pontellier,['Edna Pontellier'],Implicit,,"['my dear', 'you', 'we', 'we', 'you', 'you', 'you', 'your']","[[122062, 122069], [122086, 122089], [122150, 122152], [122192, 122194], [122253, 122256], [122267, 122270], [122305, 122308], [122356, 122360]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Leonce Pontellier', 'Edna Pontellier'], ['Leonce Pontellier', 'Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,221,major,TheAwakening,467,467,1,1,5,122057,122369
Q222-0,This soup is really impossible; it's strange that woman hasn't learned yet to make a decent soup. Any free-lunch stand in town serves a better one. Was Mrs. Belthrop here?,"[122373, 122544]",Leonce Pontellier,['Edna Pontellier'],Implicit,,[],[],[],X,222,major,TheAwakening,468,468,1,1,5,122373,122544
Q223-0,"Bring the tray with the cards, Joe. I don't remember who was here.","[122548, 122614]",Edna Pontellier,['Leonce Pontellier'],Implicit,,[],[],[],X,223,major,TheAwakening,469,469,1,1,3,122548,122614
Q224-0,"Give it to Mr. Pontellier,","[122775, 122801]",Edna Pontellier,['Leonce Pontellier'],Anaphoric,she said,['Mr. Pontellier'],"[[122786, 122800]]",[['Leonce Pontellier']],X,224,major,TheAwakening,471,471,1,1,3,122775,122801
Q225-0," The Misses Delasidas.' I worked a big deal in futures for their father this morning; nice girls; it's time they were getting married.  Mrs. Belthrop.' I tell you what it is, Edna; you can't afford to snub Mrs. Belthrop. Why, Belthrop could buy and sell us ten times over. His business is worth a good, round sum to me. You'd better write her a note.  Mrs. James Highcamp.' Hugh! the less you have to do with Mrs. Highcamp, the better.  Madame Laforc .' Came all the way from Carrolton, too, poor old soul.  Miss Wiggs,'  Mrs. Eleanor Boltons.'","[122989, 123533]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,he read,"['you', 'Edna', 'you', 'us', 'You', 'Mrs. James Highcamp', 'you', 'Mrs. Highcamp']","[[123148, 123151], [123164, 123168], [123170, 123173], [123243, 123245], [123309, 123312], [123341, 123360], [123378, 123381], [123398, 123411]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Leonce Pontellier', 'Edna Pontellier'], ['Edna Pontellier'], ['Mrs. Highcamp'], ['Edna Pontellier'], ['Mrs. Highcamp']]",X,225,major,TheAwakening,474,474,1,1,5,122989,123533
Q226-0,Mercy!,"[123564, 123570]",Edna Pontellier,['Leonce Pontellier'],Explicit,exclaimed Edna,[],[],[],X,226,major,TheAwakening,475,475,1,1,3,123564,123570
Q226-1,Why are you taking the thing so seriously and making such a fuss over it?,"[123610, 123683]",Edna Pontellier,['Leonce Pontellier'],Explicit,exclaimed Edna,['you'],"[[123618, 123621]]",[['Leonce Pontellier']],X,226,major,TheAwakening,475,475,1,1,3,123610,123683
Q227-0,I'm not making any fuss over it. But it's just such seeming trifles that we've got to take seriously; such things count.,"[123687, 123807]",Leonce Pontellier,['Edna Pontellier'],Implicit,,['we'],"[[123760, 123762]]","[['Leonce Pontellier', 'Edna Pontellier']]",X,227,major,TheAwakening,476,476,1,1,5,123687,123807
Q228-0,"It seems to me,","[124034, 124049]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,he said,[],[],[],X,228,major,TheAwakening,478,478,1,1,5,124034,124049
Q228-1,we spend money enough in this house to procure at least one meal a day which a man could eat and retain his self-respect.,"[124061, 124182]",Leonce Pontellier,['Edna Pontellier'],Anaphoric,he said,['we'],"[[124061, 124063]]","[['Leonce Pontellier', 'Edna Pontellier']]",X,228,major,TheAwakening,478,478,1,1,5,124061,124182
Q229-0,"You used to think the cook was a treasure,","[124186, 124228]",Edna Pontellier,['Leonce Pontellier'],Explicit,returned Edna,['You'],"[[124186, 124189]]",[['Leonce Pontellier']],X,229,major,TheAwakening,479,479,1,1,3,124186,124228
Q230-0,"Perhaps she was when she first came; but cooks are only human. They need looking after, like any other class of persons that you employ. Suppose I didn't look after the clerks in my office, just let them run things their own way; they'd soon make a nice mess of me and my business.","[124262, 124543]",Leonce Pontellier,['Edna Pontellier'],Implicit,,['you'],"[[124387, 124390]]",[['Edna Pontellier']],X,230,major,TheAwakening,480,480,1,1,5,124262,124543
Q231-0,Where are you going?,"[124547, 124567]",Edna Pontellier,['Leonce Pontellier'],Explicit,asked Edna,['you'],"[[124557, 124560]]",[['Leonce Pontellier']],X,231,major,TheAwakening,481,481,1,1,3,124547,124567
Q232-0,I'm going to get my dinner at the club. Good night.,"[124698, 124749]",Leonce Pontellier,['Edna Pontellier'],Implicit,,[],[],[],X,232,major,TheAwakening,482,482,1,1,5,124698,124749
Q233-0,"A vase fell upon the hearth,","[127012, 127040]",Edna Pontellier,['A Maid'],Explicit,said Edna,[],[],[],X,233,major,TheAwakening,488,488,1,1,3,127012,127040
Q233-1,Never mind; leave it till morning.,"[127054, 127088]",Edna Pontellier,['A Maid'],Explicit,said Edna,[],[],[],X,233,major,TheAwakening,488,488,1,1,3,127054,127088
Q234-0,"Oh! you might get some of the glass in your feet, ma'am,","[127092, 127148]",A Maid,['Edna Pontellier'],Anaphoric,insisted the young woman,"['you', 'your', ""ma'am""]","[[127096, 127099], [127131, 127135], [127142, 127147]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,234,minor,TheAwakening,489,489,1,1,8,127092,127148
