qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q324-0,How do you mean?,"[93275, 93291]",Dorian Gray,['Lord Henry'],Implicit,,['you'],"[[93282, 93285]]",[['Lord Henry']],X,324,major,ThePictureOfDorianGray,373,373,4,4,4,93275,93291
Q325-0,"My dear boy, the people who love only once in their lives are really the shallow people. What they call their loyalty, and their fidelity, I call either the lethargy of custom or their lack of imagination. Faithfulness is to the emotional life what consistency is to the life of the intellect simply a confession of failure. Faithfulness! I must analyse it some day. The passion for property is in it. There are many things that we would throw away if we were not afraid that others might pick them up. But I don t want to interrupt you. Go on with your story.","[93295, 93855]",Lord Henry,['Dorian Gray'],Implicit,,"['My dear boy', 'their', 'they', 'their', 'them']","[[93295, 93306], [93341, 93346], [93389, 93393], [93399, 93404], [93789, 93793]]","[['Dorian Gray'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane']]",X,325,major,ThePictureOfDorianGray,374,374,4,4,19,93295,93855
Q326-0,"Well, I found myself seated in a horrid little private box, with a vulgar drop-scene staring me in the face. I looked out from behind the curtain and surveyed the house. It was a tawdry affair, all Cupids and cornucopias, like a third-rate wedding-cake. The gallery and pit were fairly full, but the two rows of dingy stalls were quite empty, and there was hardly a person in what I suppose they called the dress-circle. Women went about with oranges and ginger-beer, and there was a terrible consumption of nuts going on.","[93859, 94381]",Dorian Gray,['Lord Henry'],Implicit,,[],[],[],X,326,major,ThePictureOfDorianGray,375,375,4,4,4,93859,94381
Q327-0,It must have been just like the palmy days of the British drama.,"[94385, 94449]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,327,major,ThePictureOfDorianGray,376,376,4,4,19,94385,94449
Q328-0,"Just like, I should fancy, and very depressing. I began to wonder what on earth I should do when I caught sight of the play-bill. What do you think the play was, Harry?","[94453, 94621]",Dorian Gray,['Lord Henry'],Implicit,,"['you', 'Harry']","[[94591, 94594], [94615, 94620]]","[['Lord Henry'], ['Lord Henry']]",X,328,major,ThePictureOfDorianGray,377,377,4,4,4,94453,94621
Q329-0,"I should think  The Idiot Boy , or  Dumb but Innocent . Our fathers used to like that sort of piece, I believe. The longer I live, Dorian, the more keenly I feel that whatever was good enough for our fathers is not good enough for us. In art, as in politics, _les grandp res ont toujours tort_.","[94625, 94919]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,329,major,ThePictureOfDorianGray,378,378,4,4,19,94625,94919
Q330-0,"This play was good enough for us, Harry. It was Romeo and Juliet. I must admit that I was rather annoyed at the idea of seeing Shakespeare done in such a wretched hole of a place. Still, I felt interested, in a sort of way. At any rate, I determined to wait for the first act. There was a dreadful orchestra, presided over by a young Hebrew who sat at a cracked piano, that nearly drove me away, but at last the drop-scene was drawn up and the play began. Romeo was a stout elderly gentleman, with corked eyebrows, a husky tragedy voice, and a figure like a beer-barrel. Mercutio was almost as bad. He was played by the low-comedian, who had introduced gags of his own and was on most friendly terms with the pit. They were both as grotesque as the scenery, and that looked as if it had come out of a country-booth. But Juliet! Harry, imagine a girl, hardly seventeen years of age, with a little, flowerlike face, a small Greek head with plaited coils of dark-brown hair, eyes that were violet wells of passion, lips that were like the petals of a rose. She was the loveliest thing I had ever seen in my life. You said to me once that pathos left you unmoved, but that beauty, mere beauty, could fill your eyes with tears. I tell you, Harry, I could hardly see this girl for the mist of tears that came across me. And her voice I never heard such a voice. It was very low at first, with deep mellow notes that seemed to fall singly upon one s ear. Then it became a little louder, and sounded like a flute or a distant hautboy. In the garden-scene it had all the tremulous ecstasy that one hears just before dawn when nightingales are singing. There were moments, later on, when it had the wild passion of violins. You know how a voice can stir one. Your voice and the voice of Sibyl Vane are two things that I shall never forget. When I close my eyes, I hear them, and each of them says something different. I don t know which to follow. Why should I not love her? Harry, I do love her. She is everything to me in life. Night after night I go to see her play. One evening she is Rosalind, and the next evening she is Imogen. I have seen her die in the gloom of an Italian tomb, sucking the poison from her lover s lips. I have watched her wandering through the forest of Arden, disguised as a pretty boy in hose and doublet and dainty cap. She has been mad, and has come into the presence of a guilty king, and given him rue to wear and bitter herbs to taste of. She has been innocent, and the black hands of jealousy have crushed her reedlike throat. I have seen her in every age and in every costume. Ordinary women never appeal to one s imagination. They are limited to their century. No glamour ever transfigures them. One knows their minds as easily as one knows their bonnets. One can always find them. There is no mystery in any of them. They ride in the park in the morning and chatter at tea-parties in the afternoon. They have their stereotyped smile and their fashionable manner. They are quite obvious. But an actress! How different an actress is! Harry! why didn t you tell me that the only thing worth loving is an actress?","[94923, 98060]",Dorian Gray,['Lord Henry'],Implicit,,"['Harry', 'Juliet', 'Harry', 'a girl, hardly seventeen years of age, with a little, flowerlike face, a small Greek head with plaited coils of dark-brown hair, eyes that were violet wells of passion, lips that were like the petals of a rose', 'She', 'You', 'you', 'your', 'you', 'Harry', 'her', 'You', 'Your', 'Sibyl Vane', 'her', 'Harry', 'her', 'She', 'her', 'she', 'she', 'her', 'her', 'her', 'She', 'She', 'her', 'her', 'their', 'them', 'their', 'them', 'Harry', 'you']","[[94957, 94962], [95743, 95749], [95751, 95756], [95766, 95975], [95977, 95980], [96033, 96036], [96070, 96073], [96124, 96128], [96153, 96156], [96158, 96163], [96241, 96244], [96637, 96640], [96672, 96676], [96700, 96710], [96883, 96886], [96888, 96893], [96905, 96908], [96910, 96913], [96973, 96976], [96995, 96998], [97033, 97036], [97060, 97063], [97125, 97128], [97158, 97161], [97263, 97266], [97386, 97389], [97454, 97457], [97487, 97490], [97596, 97601], [97640, 97644], [97656, 97661], [97726, 97730], [97983, 97988], [98001, 98004]]","[['Lord Henry'], ['Sibyl Vane'], ['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Sibyl Vane'], ['Lord Henry'], ['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Lord Henry'], ['Lord Henry']]",X,330,major,ThePictureOfDorianGray,379,379,4,4,4,94923,98060
Q331-0,"Because I have loved so many of them, Dorian.","[98064, 98109]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,331,major,ThePictureOfDorianGray,380,380,4,4,19,98064,98109
Q332-0,"Oh, yes, horrid people with dyed hair and painted faces.","[98113, 98169]",Dorian Gray,['Lord Henry'],Implicit,,[],[],[],X,332,major,ThePictureOfDorianGray,381,381,4,4,4,98113,98169
Q333-0,"Don t run down dyed hair and painted faces. There is an extraordinary charm in them, sometimes,","[98173, 98268]",Lord Henry,['Dorian Gray'],Explicit,said Lord Henry,[],[],[],X,333,major,ThePictureOfDorianGray,382,382,4,4,19,98173,98268
Q334-0,I wish now I had not told you about Sibyl Vane.,"[98289, 98336]",Dorian Gray,['Lord Henry'],Implicit,,"['you', 'Sibyl Vane']","[[98315, 98318], [98325, 98335]]","[['Lord Henry'], ['Sibyl Vane']]",X,334,major,ThePictureOfDorianGray,383,383,4,4,4,98289,98336
Q335-0,"You could not have helped telling me, Dorian. All through your life you will tell me everything you do.","[98340, 98443]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,335,major,ThePictureOfDorianGray,384,384,4,4,19,98340,98443
Q336-0,"Yes, Harry, I believe that is true. I cannot help telling you things. You have a curious influence over me. If I ever did a crime, I would come and confess it to you. You would understand me.","[98447, 98638]",Dorian Gray,['Lord Henry'],Implicit,,"['Harry', 'you', 'You', 'you', 'You']","[[98452, 98457], [98505, 98508], [98517, 98520], [98609, 98612], [98614, 98617]]","[['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry']]",X,336,major,ThePictureOfDorianGray,385,385,4,4,4,98447,98638
Q337-0,"People like you the wilful sunbeams of life don t commit crimes, Dorian. But I am much obliged for the compliment, all the same. And now tell me reach me the matches, like a good boy thanks what are your actual relations with Sibyl Vane?","[98642, 98879]",Lord Henry,['Dorian Gray'],Implicit,,['Sibyl Vane'],"[[98868, 98878]]",[['Sibyl Vane']],X,337,major,ThePictureOfDorianGray,386,386,4,4,19,98642,98879
Q338-0,Harry! Sibyl Vane is sacred!,"[98953, 98981]",Dorian Gray,['Lord Henry'],Implicit,,"['Harry', 'Sibyl Vane']","[[98953, 98958], [98960, 98970]]","[['Lord Henry'], ['Sibyl Vane']]",X,338,major,ThePictureOfDorianGray,387,387,4,4,4,98953,98981
Q339-0,"It is only the sacred things that are worth touching, Dorian,","[98985, 99046]",Lord Henry,['Dorian Gray'],Explicit,said Lord Henry,[],[],[],X,339,major,ThePictureOfDorianGray,388,388,4,4,19,98985,99046
Q339-1,"But why should you be annoyed? I suppose she will belong to you some day. When one is in love, one always begins by deceiving one s self, and one always ends by deceiving others. That is what the world calls a romance. You know her, at any rate, I suppose?","[99111, 99367]",Lord Henry,['Dorian Gray'],Explicit,said Lord Henry,"['she', 'her']","[[99152, 99155], [99339, 99342]]","[['Sibyl Vane'], ['Sibyl Vane']]",X,339,major,ThePictureOfDorianGray,388,388,4,4,19,99111,99367
Q340-0,"Of course I know her. On the first night I was at the theatre, the horrid old Jew came round to the box after the performance was over and offered to take me behind the scenes and introduce me to her. I was furious with him, and told him that Juliet had been dead for hundreds of years and that her body was lying in a marble tomb in Verona. I think, from his blank look of amazement, that he was under the impression that I had taken too much champagne, or something.","[99371, 99839]",Dorian Gray,['Lord Henry'],Implicit,,"['her', 'her']","[[99388, 99391], [99567, 99570]]","[['Sibyl Vane'], ['Sibyl Vane']]",X,340,major,ThePictureOfDorianGray,389,389,4,4,4,99371,99839
Q341-0,I am not surprised.,"[99843, 99862]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,341,major,ThePictureOfDorianGray,390,390,4,4,19,99843,99862
Q342-0,"Then he asked me if I wrote for any of the newspapers. I told him I never even read them. He seemed terribly disappointed at that, and confided to me that all the dramatic critics were in a conspiracy against him, and that they were every one of them to be bought.","[99866, 100130]",Dorian Gray,['Lord Henry'],Implicit,,[],[],[],X,342,major,ThePictureOfDorianGray,391,391,4,4,4,99866,100130
Q343-0,"I should not wonder if he was quite right there. But, on the other hand, judging from their appearance, most of them cannot be at all expensive.","[100134, 100278]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,343,major,ThePictureOfDorianGray,392,392,4,4,19,100134,100278
Q344-0,"Well, he seemed to think they were beyond his means,","[100282, 100334]",Dorian Gray,['Lord Henry'],Explicit,laughed Dorian,[],[],[],X,344,major,ThePictureOfDorianGray,393,393,4,4,4,100282,100334
Q344-1,"By this time, however, the lights were being put out in the theatre, and I had to go. He wanted me to try some cigars that he strongly recommended. I declined. The next night, of course, I arrived at the place again. When he saw me, he made me a low bow and assured me that I was a munificent patron of art. He was a most offensive brute, though he had an extraordinary passion for Shakespeare. He told me once, with an air of pride, that his five bankruptcies were entirely due to","[100353, 100834]",Dorian Gray,['Lord Henry'],Explicit,laughed Dorian,[],[],[],X,344,major,ThePictureOfDorianGray,393,393,4,4,4,100353,100834
Q344-2,as he insisted on calling him. He seemed to think it a distinction.,"[100847, 100914]",Dorian Gray,['Lord Henry'],Explicit,laughed Dorian,[],[],[],X,344,major,ThePictureOfDorianGray,393,393,4,4,4,100847,100914
Q345-0,"It was a distinction, my dear Dorian a great distinction. Most people become bankrupt through having invested too heavily in the prose of life. To have ruined one s self over poetry is an honour. But when did you first speak to Miss Sibyl Vane?","[100918, 101162]",Lord Henry,['Dorian Gray'],Implicit,,['Miss Sibyl Vane'],"[[101146, 101161]]",[['Sibyl Vane']],X,345,major,ThePictureOfDorianGray,394,394,4,4,19,100918,101162
Q346-0,"The third night. She had been playing Rosalind. I could not help going round. I had thrown her some flowers, and she had looked at me at least I fancied that she had. The old Jew was persistent. He seemed determined to take me behind, so I consented. It was curious my not wanting to know her, wasn t it?","[101166, 101470]",Dorian Gray,['Lord Henry'],Implicit,,"['She', 'her', 'she', 'she', 'her']","[[101183, 101186], [101257, 101260], [101279, 101282], [101324, 101327], [101455, 101458]]","[['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane']]",X,346,major,ThePictureOfDorianGray,395,395,4,4,4,101166,101470
Q347-0,No; I don t think so.,"[101474, 101495]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,347,major,ThePictureOfDorianGray,396,396,4,4,19,101474,101495
Q348-0,"My dear Harry, why?","[101499, 101518]",Dorian Gray,['Lord Henry'],Implicit,,['My dear Harry'],"[[101499, 101512]]",[['Lord Henry']],X,348,major,ThePictureOfDorianGray,397,397,4,4,4,101499,101518
Q349-0,I will tell you some other time. Now I want to know about the girl.,"[101522, 101589]",Lord Henry,['Dorian Gray'],Implicit,,['the girl'],"[[101580, 101588]]",[['Sibyl Vane']],X,349,major,ThePictureOfDorianGray,398,398,4,4,19,101522,101589
Q350-0,"Sibyl? Oh, she was so shy and so gentle. There is something of a child about her. Her eyes opened wide in exquisite wonder when I told her what I thought of her performance, and she seemed quite unconscious of her power. I think we were both rather nervous. The old Jew stood grinning at the doorway of the dusty greenroom, making elaborate speeches about us both, while we stood looking at each other like children. He would insist on calling me ","[101593, 102040]",Dorian Gray,[],Implicit,,"['Sibyl', 'she', 'her', 'Her', 'her', 'her', 'she', 'her', 'we', 'we']","[[101593, 101598], [101604, 101607], [101670, 101673], [101675, 101678], [101728, 101731], [101750, 101753], [101771, 101774], [101803, 101806], [101822, 101824], [101964, 101966]]","[['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Dorian Gray', 'Sibyl Vane'], ['Dorian Gray', 'Sibyl Vane']]",X,350,major,ThePictureOfDorianGray,399,399,4,4,4,101593,102040
Q351-0,"so I had to assure Sibyl that I was not anything of the kind. She said quite simply to me,","[102051, 102141]",Dorian Gray,[],Implicit,,"['Sibyl', 'She']","[[102070, 102075], [102113, 102116]]","[['Sibyl Vane'], ['Sibyl Vane']]",X,351,major,ThePictureOfDorianGray,399,399,4,4,4,102051,102141
Q352-0,"Upon my word, Dorian, Miss Sibyl knows how to pay compliments.","[102209, 102271]",Lord Henry,['Dorian Gray'],Implicit,,['Miss Sibyl'],"[[102231, 102241]]",[['Sibyl Vane']],X,352,major,ThePictureOfDorianGray,400,400,4,4,19,102209,102271
Q353-0,"You don t understand her, Harry. She regarded me merely as a person in a play. She knows nothing of life. She lives with her mother, a faded tired woman who played Lady Capulet in a sort of magenta dressing-wrapper on the first night, and looks as if she had seen better days.","[102275, 102551]",Dorian Gray,['Lord Henry'],Implicit,,"['You', 'her', 'Harry', 'She', 'She', 'She', 'a faded tired woman']","[[102275, 102278], [102296, 102299], [102301, 102306], [102308, 102311], [102354, 102357], [102381, 102384], [102408, 102427]]","[['Lord Henry'], ['Sibyl Vane'], ['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Mrs. Vane']]",X,353,major,ThePictureOfDorianGray,401,401,4,4,4,102275,102551
Q354-0,"I know that look. It depresses me,","[102555, 102589]",Lord Henry,['Dorian Gray'],Explicit,murmured Lord Henry,[],[],[],X,354,major,ThePictureOfDorianGray,402,402,4,4,19,102555,102589
Q355-0,"The Jew wanted to tell me her history, but I said it did not interest me.","[102635, 102708]",Dorian Gray,['Lord Henry'],Implicit,,['her'],"[[102661, 102664]]",[['Sibyl Vane']],X,355,major,ThePictureOfDorianGray,403,403,4,4,4,102635,102708
Q356-0,You were quite right. There is always something infinitely mean about other people s tragedies.,"[102712, 102807]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,356,major,ThePictureOfDorianGray,404,404,4,4,19,102712,102807
Q357-0,"Sibyl is the only thing I care about. What is it to me where she came from? From her little head to her little feet, she is absolutely and entirely divine. Every night of my life I go to see her act, and every night she is more marvellous.","[102811, 103050]",Dorian Gray,['Lord Henry'],Implicit,,"['Sibyl', 'she', 'her', 'her', 'she', 'her', 'she']","[[102811, 102816], [102872, 102875], [102892, 102895], [102911, 102914], [102928, 102931], [103002, 103005], [103027, 103030]]","[['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane']]",X,357,major,ThePictureOfDorianGray,405,405,4,4,4,102811,103050
Q358-0,"That is the reason, I suppose, that you never dine with me now. I thought you must have some curious romance on hand. You have; but it is not quite what I expected.","[103054, 103218]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,358,major,ThePictureOfDorianGray,406,406,4,4,19,103054,103218
Q359-0,"My dear Harry, we either lunch or sup together every day, and I have been to the opera with you several times,","[103222, 103332]",Dorian Gray,['Lord Henry'],Explicit,said Dorian,"['My dear Harry', 'we', 'you']","[[103222, 103235], [103237, 103239], [103314, 103317]]","[['Lord Henry'], ['Dorian Gray', 'Lord Henry'], ['Lord Henry']]",X,359,major,ThePictureOfDorianGray,407,407,4,4,4,103222,103332
Q360-0,You always come dreadfully late.,"[103382, 103414]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,360,major,ThePictureOfDorianGray,408,408,4,4,19,103382,103414
Q361-0,"Well, I can t help going to see Sibyl play,","[103418, 103461]",Dorian Gray,['Lord Henry'],Anaphoric,he cried,['Sibyl'],"[[103450, 103455]]",[['Sibyl Vane']],X,361,major,ThePictureOfDorianGray,409,409,4,4,4,103418,103461
Q361-1,"even if it is only for a single act. I get hungry for her presence; and when I think of the wonderful soul that is hidden away in that little ivory body, I am filled with awe.","[103474, 103649]",Dorian Gray,['Lord Henry'],Anaphoric,he cried,['her'],"[[103528, 103531]]",[['Sibyl Vane']],X,361,major,ThePictureOfDorianGray,409,409,4,4,4,103474,103649
Q362-0,"You can dine with me to-night, Dorian, can t you?","[103653, 103702]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,362,major,ThePictureOfDorianGray,410,410,4,4,19,103653,103702
Q363-0,"To-night she is Imogen,","[103725, 103748]",Dorian Gray,['Lord Henry'],Anaphoric,he answered,['she'],"[[103734, 103737]]",[['Sibyl Vane']],X,363,major,ThePictureOfDorianGray,411,411,4,4,4,103725,103748
Q363-1,and to-morrow night she will be Juliet.,"[103764, 103803]",Dorian Gray,['Lord Henry'],Anaphoric,he answered,['she'],"[[103784, 103787]]",[['Sibyl Vane']],X,363,major,ThePictureOfDorianGray,411,411,4,4,4,103764,103803
Q364-0,When is she Sibyl Vane?,"[103807, 103830]",Lord Henry,['Dorian Gray'],Implicit,,"['she', 'Sibyl Vane']","[[103815, 103818], [103819, 103829]]","[['Sibyl Vane'], ['Sibyl Vane']]",X,364,major,ThePictureOfDorianGray,412,412,4,4,19,103807,103830
Q365-0,Never.,"[103834, 103840]",Dorian Gray,['Lord Henry'],Implicit,,[],[],[],X,365,major,ThePictureOfDorianGray,413,413,4,4,4,103834,103840
Q366-0,I congratulate you.,"[103844, 103863]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,366,major,ThePictureOfDorianGray,414,414,4,4,19,103844,103863
Q367-0,"How horrid you are! She is all the great heroines of the world in one. She is more than an individual. You laugh, but I tell you she has genius. I love her, and I must make her love me. You, who know all the secrets of life, tell me how to charm Sibyl Vane to love me! I want to make Romeo jealous. I want the dead lovers of the world to hear our laughter and grow sad. I want a breath of our passion to stir their dust into consciousness, to wake their ashes into pain. My God, Harry, how I worship her!","[103867, 104371]",Dorian Gray,['Lord Henry'],Implicit,,"['you', 'She', 'She', 'You', 'you', 'she', 'her', 'her', 'You', 'Sibyl Vane', 'Harry', 'her']","[[103878, 103881], [103887, 103890], [103938, 103941], [103970, 103973], [103992, 103995], [103996, 103999], [104019, 104022], [104040, 104043], [104053, 104056], [104113, 104123], [104346, 104351], [104367, 104370]]","[['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Lord Henry'], ['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Lord Henry'], ['Sibyl Vane'], ['Lord Henry'], ['Sibyl Vane']]",X,367,major,ThePictureOfDorianGray,415,415,4,4,4,103867,104371
Q368-0,And what do you propose to do?,"[104811, 104841]",Lord Henry,['Dorian Gray'],Explicit,said Lord Henry,[],[],[],X,368,major,ThePictureOfDorianGray,417,417,4,4,19,104811,104841
Q369-0,"I want you and Basil to come with me some night and see her act. I have not the slightest fear of the result. You are certain to acknowledge her genius. Then we must get her out of the Jew s hands. She is bound to him for three years at least for two years and eight months from the present time. I shall have to pay him something, of course. When all that is settled, I shall take a West End theatre and bring her out properly. She will make the world as mad as she has made me.","[104870, 105349]",Dorian Gray,['Lord Henry'],Implicit,,"['you', 'Basil', 'her', 'You', 'her', 'we', 'her', 'She', 'her', 'She', 'she']","[[104877, 104880], [104885, 104890], [104926, 104929], [104980, 104983], [105011, 105014], [105028, 105030], [105040, 105043], [105068, 105071], [105281, 105284], [105299, 105302], [105333, 105336]]","[['Lord Henry'], ['Basil Hallward'], ['Sibyl Vane'], ['Lord Henry'], ['Sibyl Vane'], ['Dorian Gray', 'Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane']]",X,369,major,ThePictureOfDorianGray,418,418,4,4,4,104870,105349
Q370-0,"That would be impossible, my dear boy.","[105353, 105391]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,370,major,ThePictureOfDorianGray,419,419,4,4,19,105353,105391
Q371-0,"Yes, she will. She has not merely art, consummate art-instinct, in her, but she has personality also; and you have often told me that it is personalities, not principles, that move the age.","[105395, 105584]",Dorian Gray,['Lord Henry'],Implicit,,"['she', 'She', 'her', 'she', 'you']","[[105400, 105403], [105410, 105413], [105462, 105465], [105471, 105474], [105501, 105504]]","[['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Sibyl Vane'], ['Lord Henry']]",X,371,major,ThePictureOfDorianGray,420,420,4,4,4,105395,105584
Q372-0,"Well, what night shall we go?","[105588, 105617]",Lord Henry,['Dorian Gray'],Implicit,,['we'],"[[105611, 105613]]","[['Dorian Gray', 'Lord Henry']]",X,372,major,ThePictureOfDorianGray,421,421,4,4,19,105588,105617
Q373-0,Let me see. To-day is Tuesday. Let us fix to-morrow. She plays Juliet to-morrow.,"[105621, 105701]",Dorian Gray,['Lord Henry'],Implicit,,"['us', 'She']","[[105656, 105658], [105674, 105677]]","[['Dorian Gray', 'Lord Henry'], ['Sibyl Vane']]",X,373,major,ThePictureOfDorianGray,422,422,4,4,4,105621,105701
Q374-0,All right. The Bristol at eight o clock; and I will get Basil.,"[105705, 105767]",Lord Henry,['Dorian Gray'],Implicit,,['Basil'],"[[105761, 105766]]",[['Basil Hallward']],X,374,major,ThePictureOfDorianGray,423,423,4,4,19,105705,105767
Q375-0,"Not eight, Harry, please. Half-past six. We must be there before the curtain rises. You must see her in the first act, where she meets Romeo.","[105771, 105912]",Dorian Gray,['Lord Henry'],Implicit,,"['Harry', 'We', 'You', 'her', 'she']","[[105782, 105787], [105812, 105814], [105855, 105858], [105868, 105871], [105896, 105899]]","[['Lord Henry'], ['Dorian Gray', 'Lord Henry'], ['Lord Henry'], ['Sibyl Vane'], ['Sibyl Vane']]",X,375,major,ThePictureOfDorianGray,424,424,4,4,4,105771,105912
Q376-0,"Half-past six! What an hour! It will be like having a meat-tea, or reading an English novel. It must be seven. No gentleman dines before seven. Shall you see Basil between this and then? Or shall I write to him?","[105916, 106127]",Lord Henry,['Dorian Gray'],Implicit,,"['Basil', 'him']","[[106074, 106079], [106123, 106126]]","[['Basil Hallward'], ['Basil Hallward']]",X,376,major,ThePictureOfDorianGray,425,425,4,4,19,105916,106127
Q377-0,"Dear Basil! I have not laid eyes on him for a week. It is rather horrid of me, as he has sent me my portrait in the most wonderful frame, specially designed by himself, and, though I am a little jealous of the picture for being a whole month younger than I am, I must admit that I delight in it. Perhaps you had better write to him. I don t want to see him alone. He says things that annoy me. He gives me good advice.","[106131, 106549]",Dorian Gray,['Lord Henry'],Implicit,,"['Dear Basil', 'him', 'he', 'you', 'him', 'him', 'He', 'He']","[[106131, 106141], [106167, 106170], [106213, 106215], [106435, 106438], [106459, 106462], [106484, 106487], [106495, 106497], [106525, 106527]]","[['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Lord Henry'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward']]",X,377,major,ThePictureOfDorianGray,426,426,4,4,4,106131,106549
Q378-0,People are very fond of giving away what they need most themselves. It is what I call the depth of generosity.,"[106572, 106682]",Lord Henry,['Dorian Gray'],Implicit,,[],[],[],X,378,major,ThePictureOfDorianGray,427,427,4,4,19,106572,106682
Q379-0,"Oh, Basil is the best of fellows, but he seems to me to be just a bit of a Philistine. Since I have known you, Harry, I have discovered that.","[106686, 106827]",Dorian Gray,['Lord Henry'],Implicit,,"['Basil', 'he', 'you', 'Harry']","[[106690, 106695], [106724, 106726], [106792, 106795], [106797, 106802]]","[['Basil Hallward'], ['Basil Hallward'], ['Lord Henry'], ['Lord Henry']]",X,379,major,ThePictureOfDorianGray,428,428,4,4,4,106686,106827
Q380-0,"Basil, my dear boy, puts everything that is charming in him into his work. The consequence is that he has nothing left for life but his prejudices, his principles, and his common sense. The only artists I have ever known who are personally delightful are bad artists. Good artists exist simply in what they make, and consequently are perfectly uninteresting in what they are. A great poet, a really great poet, is the most unpoetical of all creatures. But inferior poets are absolutely fascinating. The worse their rhymes are, the more picturesque they look. The mere fact of having published a book of second-rate sonnets makes a man quite irresistible. He lives the poetry that he cannot write. The others write the poetry that they dare not realize.","[106831, 107583]",Lord Henry,['Dorian Gray'],Implicit,,"['Basil', 'my dear boy', 'him', 'his', 'he', 'his', 'his', 'his', 'He', 'he']","[[106831, 106836], [106838, 106849], [106887, 106890], [106896, 106899], [106930, 106932], [106963, 106966], [106979, 106982], [106999, 107002], [107486, 107488], [107511, 107513]]","[['Basil Hallward'], ['Dorian Gray'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward']]",X,380,major,ThePictureOfDorianGray,429,429,4,4,19,106831,107583
Q381-0,"I wonder is that really so, Harry?","[107587, 107621]",Dorian Gray,['Lord Henry'],Explicit,said Dorian Gray,['Harry'],"[[107615, 107620]]",[['Lord Henry']],X,381,major,ThePictureOfDorianGray,430,430,4,4,4,107587,107621
Q381-1,"It must be, if you say it. And now I am off. Imogen is waiting for me. Don t forget about to-morrow. Good-bye.","[107743, 107853]",Dorian Gray,['Lord Henry'],Explicit,said Dorian Gray,['you'],"[[107758, 107761]]",[['Lord Henry']],X,381,major,ThePictureOfDorianGray,430,430,4,4,4,107743,107853
Q382-0,"Mother, Mother, I am so happy!","[113962, 113992]",Sibyl Vane,['Mrs. Vane'],Anaphoric,whispered the girl,"['Mother', 'Mother']","[[113962, 113968], [113970, 113976]]","[['Mrs. Vane'], ['Mrs. Vane']]",X,382,minor,ThePictureOfDorianGray,440,440,5,5,31,113962,113992
