qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q159-1,Arrest that man.,"[35587, 35603]",Maurice Oakley,"['Berry Hamilton', 'Fannie Hamilton', 'The Detective']",Explicit,sneered Oakley,['that man'],"[[35594, 35602]]",[['Berry Hamilton']],X,159,major,TheSportOfTheGods,233,233,1,1,20,35587,35603
Q160-0,Send the woman away.,"[35805, 35825]",Maurice Oakley,"['Berry Hamilton', 'Fannie Hamilton', 'The Detective']",Implicit,,[' the woman'],"[[35809, 35819]]",[['Fannie']],X,160,major,TheSportOfTheGods,235,235,1,1,20,35805,35825
Q161-0,"I won't go,","[35829, 35840]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'The Detective']",Explicit,cried Fannie,[],[],[],X,161,major,TheSportOfTheGods,236,236,1,1,7,35829,35840
Q161-1,I 'll stay right hyeah by my husband. You sha'n't drive me away f'om him.,"[35865, 35938]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'The Detective']",Explicit,cried Fannie,"['my husband', 'You', 'him']","[[35891, 35901], [35903, 35906], [35934, 35937]]","[['Berry Hamilton'], ['Maurice Oakley'], ['Berry Hamilton']]",X,161,major,TheSportOfTheGods,236,236,1,1,7,35865,35938
Q162-0,"You b'lieve dat I stole f'om dis house aftah all de yeahs I 've been in it, aftah de caih I took of yo' money an' yo' valybles, aftah de way I 've put you to bed f'om many a dinnah, an' you woke up to fin' all yo' money safe? Now, can you b'lieve dis?","[35972, 36223]",Berry Hamilton,"['Maurice Oakley', 'Fannie Hamilton', 'The Detective']",Implicit,,"['You', 'yo', 'yo', 'you', 'you', 'yo', 'you']","[[35972, 35975], [36072, 36074], [36086, 36088], [36123, 36126], [36158, 36161], [36182, 36184], [36207, 36210]]","[['Maurice Oakley'], ['Maurice Oakley'], ['Maurice Oakley'], ['Maurice Oakley'], ['Maurice Oakley'], ['Maurice Oakley'], ['Maurice Oakley']]",X,162,minor,TheSportOfTheGods,237,237,1,1,4,35972,36223
Q163-0,"Yes, I believe it, you thief, yes. Take him away.","[36270, 36319]",Maurice Oakley,"['Berry Hamilton', 'Fannie Hamilton', 'The Detective']",Implicit,,"['you thief', 'him']","[[36289, 36298], [36310, 36313]]","[['Berry Hamilton'], ['Berry Hamilton']]",X,163,major,TheSportOfTheGods,239,239,1,1,20,36270,36319
Q164-0,"Den, damn you! damn you! ef dat 's all dese yeahs counted fu', I wish I had a-stoled it.","[36366, 36454]",Berry Hamilton,"['Maurice Oakley', 'Fannie Hamilton', 'The Detective']",Anaphoric,he replied,"['you', 'you']","[[36376, 36379], [36386, 36389]]","[['Maurice Oakley'], ['Maurice Oakley']]",X,164,minor,TheSportOfTheGods,240,240,1,1,4,36366,36454
Q165-0,"Take that damned hound away, or, by God! I 'll do him violence!","[36551, 36614]",Maurice Oakley,"['Berry Hamilton', 'Fannie Hamilton', 'The Detective']",Implicit,,"['that damned hound', 'him']","[[36556, 36573], [36601, 36604]]","[['Berry Hamilton'], ['Berry Hamilton']]",X,165,major,TheSportOfTheGods,242,242,1,1,20,36551,36614
Q166-0,"No, no,","[36721, 36728]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'The Detective']",Explicit,shrieked Fannie,[],[],[],X,166,major,TheSportOfTheGods,244,244,1,1,7,36721,36728
Q166-1,"you must n't, you must n't. Oh, my Gawd! he ain 't no thief. I 'll go to Mis' Oakley. She nevah will believe it.","[36748, 36860]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'The Detective']",Explicit,shrieked Fannie,"['he', ""Mis' Oakley"", 'She']","[[36789, 36791], [36821, 36832], [36834, 36837]]","[['Berry Hamilton'], ['Leslie'], ['Leslie']]",X,166,major,TheSportOfTheGods,244,244,1,1,7,36748,36860
Q167-0,"Tell 'em, oh, tell 'em, Miss Leslie, dat you don't believe it. Don't let 'em 'rest Berry.","[37091, 37180]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'Leslie', 'The Detective']",Implicit,,"['Miss Leslie', 'you', 'Berry']","[[37115, 37126], [37132, 37135], [37174, 37179]]","[['Leslie'], ['Leslie'], ['Berry Hamilton']]",X,167,major,TheSportOfTheGods,246,246,1,1,7,37091,37180
Q168-0,"Why, Fannie, I can't do anything. It all seems perfectly plain, and Mr. Oakley knows better than any of us, you know.","[37184, 37301]",Leslie,"['Berry Hamilton', 'Maurice Oakley', 'Fannie Hamilton', 'The Detective']",Implicit,,"['Fannie', 'Mr. Oakley', 'us', 'you']","[[37189, 37195], [37252, 37262], [37288, 37290], [37292, 37295]]","[['Fannie Hamilton'], ['Maurice Oakley'], ['Leslie', 'Fannie Hamilton'], ['Fannie Hamilton']]",X,168,minor,TheSportOfTheGods,247,247,1,1,17,37184,37301
Q169-0,O Gawd! O Gawd! he 's gone fu' sho'!,"[37369, 37405]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'Leslie', 'The Detective']",Explicit,Fannie her last hope gone flung herself on the floor crying,['he'],"[[37385, 37387]]",[['Berry Hamilton']],X,169,major,TheSportOfTheGods,248,248,1,1,7,37369,37405
Q170-0,"Nevah min', Fannie,","[37470, 37489]",Berry Hamilton,"['Maurice Oakley', 'Leslie', 'Fannie Hamilton', 'The Detective']",Anaphoric,he said,['Fannie'],"[[37482, 37488]]",[['Fannie Hamilton']],X,170,minor,TheSportOfTheGods,249,249,1,1,4,37470,37489
Q170-1,nevah min'. Hit 's boun' to come out all right.,"[37501, 37548]",Berry Hamilton,"['Maurice Oakley', 'Leslie', 'Fannie Hamilton', 'The Detective']",Anaphoric,he said,[],[],[],X,170,minor,TheSportOfTheGods,249,249,1,1,4,37501,37548
Q171-0,Gone! gone!,"[37659, 37670]",Fannie Hamilton,"['Berry Hamilton', 'Maurice Oakley', 'Leslie', 'The Detective']",Anaphoric,She raised her head and seizing his manacled hands pressed them to her breast wailing,[],[],[],X,171,major,TheSportOfTheGods,250,250,1,1,7,37659,37670
Q172-0,"Take her out,","[37722, 37735]",Maurice Oakley,"['Leslie', 'Fannie Hamilton']",Explicit,said Oakley,['her'],"[[37727, 37730]]",[['Fannie Hamilton']],X,172,major,TheSportOfTheGods,252,252,1,1,20,37722,37735
Q173-0,"Tell me, tell me,","[40513, 40530]",One Enemy,"['Isaac Brown', 'Another Enemy']",Explicit,said one,[],[],[],X,173,minor,TheSportOfTheGods,260,260,1,1,26,40513,40530
Q173-1,"you need n't tell me dat a bird kin fly so high dat he don' have to come down some time. An' w'en he do light, honey, my Lawd, how he flop!","[40543, 40682]",One Enemy,"['Isaac Brown', 'Another Enemy']",Explicit,said one,"['he', 'he', 'he']","[[40595, 40597], [40641, 40643], [40674, 40676]]","[['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton']]",X,173,minor,TheSportOfTheGods,260,260,1,1,26,40543,40682
Q174-0,"Mistah Rich Niggah,","[40686, 40705]",Another Enemy,"['Isaac Brown', 'One Enemy']",Explicit,said another,['Mistah Rich Niggah'],"[[40686, 40704]]",[['Berry Hamilton']],X,174,minor,TheSportOfTheGods,261,261,1,1,1,40686,40705
Q174-1,"He wanted to dress his wife an' chillen lak white folks, did he? Well, he foun' out, he foun' out. By de time de jedge git thoo wid him he won't be hol'in' his haid so high.","[40722, 40895]",Another Enemy,"['Isaac Brown', 'One Enemy']",Explicit,said another,"['He', 'his wife', 'chillen', 'he', 'he', 'he', 'him', 'he', 'his']","[[40722, 40724], [40741, 40749], [40754, 40761], [40783, 40785], [40793, 40795], [40807, 40809], [40854, 40857], [40858, 40860], [40878, 40881]]","[['Berry Hamilton'], ['Fannie Hamilton'], ['Joe Hamilton', 'Kitty Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton']]",X,174,minor,TheSportOfTheGods,261,261,1,1,1,40722,40895
Q175-0,"Wy, dat gal o' his'n,","[40899, 40920]",Isaac Brown,"['Another Enemy', 'One Enemy']",Explicit,broke in old Isaac Brown,[],[],[],X,175,minor,TheSportOfTheGods,262,262,1,1,13,40899,40920
Q175-1,"w'y, she would n' speak to my gal, Minty, when she met huh on de street. I reckon she come down off'n huh high hoss now.","[40961, 41081]",Isaac Brown,"['Another Enemy', 'One Enemy']",Explicit,broke in old Isaac Brown,"['she', 'my gal, Minty', 'she', 'huh']","[[40966, 40969], [40988, 41001], [41043, 41046], [41063, 41066]]","[['Fannie Hamilton'], ['Minty Brown'], ['Fannie Hamilton'], ['Fannie Hamilton']]",X,175,minor,TheSportOfTheGods,262,262,1,1,13,40961,41081
Q176-0,"I knowed it, I knowed it,","[41482, 41507]",Aunt Chloe,[],Anaphoric,mumbled one old crone,[],[],[],X,176,minor,TheSportOfTheGods,265,265,1,1,2,41482,41507
Q176-1,"W'enevah you see niggahs gittin' so high dat dey own folks ain' good enough fu' 'em, look out.","[41581, 41675]",Aunt Chloe,[],Anaphoric,mumbled one old crone,[],[],[],X,176,minor,TheSportOfTheGods,265,265,1,1,2,41581,41675
Q177-0,"Hit 's de livin' trufe, an' I 's been seein' it all 'long. I ain't said nuffin', but I knowed what 'uz gwine to happen. Ol' Chloe ain't lived all dese yeahs fu' nuffin', an' ef she got de gif' o' secon' sight, 't ain't fu' huh to say.","[41881, 42115]",Aunt Chloe,[],Implicit,,"[""Ol' Chloe"", 'she', 'huh']","[[42001, 42010], [42058, 42061], [42104, 42107]]","[['Aunt Chloe'], ['Aunt Chloe'], ['Aunt Chloe']]",X,177,minor,TheSportOfTheGods,267,267,1,1,2,41881,42115
Q178-0,"I tell you,","[42460, 42471]",Horace Talbot,"['Beachfield Davis', 'Colonel Saunders']",Explicit,said old Horace Talbot,['you'],"[[42467, 42470]]","[['Beachfield Davis', 'Colonel Saunders']]",X,178,minor,TheSportOfTheGods,270,270,1,1,12,42460,42471
Q178-1,"I tell you, I pity that darky more than I blame him. Now, here 's my theory.","[42557, 42633]",Horace Talbot,"['Beachfield Davis', 'Colonel Saunders']",Explicit,said old Horace Talbot,"['you', 'him']","[[42564, 42567], [42605, 42608]]","[['Beachfield Davis', 'Colonel Saunders'], ['Berry Hamilton']]",X,178,minor,TheSportOfTheGods,270,270,1,1,12,42557,42633
Q179-0,"It 's just like this: The North thought they were doing a great thing when they come down here and freed all the slaves. They thought they were doing a great thing, and I 'm not saying a word against them. I give them the credit for having the courage of their convictions. But I maintain that they were all wrong, now, in turning these people loose upon the country the way they did, without knowledge of what the first principle of liberty was. The natural result is that these people are irresponsible. They are unacquainted with the ways of our higher civilisation, and it 'll take them a long time to learn. You know Rome was n't built in a day. I know Berry, and I 've known him for a long while, and a politer, likelier darky than him you would have to go far to find. And I have n't the least doubt in the world that he took that money absolutely without a thought of wrong, sir, absolutely. He saw it. He took it, and to his mental process, that was the end of it. To him there was no injury inflicted on any one, there was no crime committed. His elemental reasoning was simply this: This man has more money than I have; here is some of his surplus,--I 'll just take it. Why, gentlemen, I maintain that that man took that money with the same innocence of purpose with which one of our servants a few years ago would have appropriated a stray ham.","[42737, 44093]",Horace Talbot,"['Beachfield Davis', 'Colonel Saunders']",Anaphoric,the old gentleman sipped his liquor as he talked,"['You', 'Berry', 'him', 'him', 'you', 'he', 'He', 'He', 'his', 'him', 'His', 'his']","[[43350, 43353], [43395, 43400], [43418, 43421], [43475, 43478], [43479, 43482], [43562, 43564], [43637, 43639], [43648, 43650], [43667, 43670], [43714, 43717], [43790, 43793], [43884, 43887]]","[['Beachfield Davis', 'Colonel Saunders'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Beachfield Davis', 'Colonel Saunders'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton'], ['Berry Hamilton']]",X,179,minor,TheSportOfTheGods,270,270,1,1,12,42737,44093
Q180-0,"I disagree with you entirely, Mr. Talbot,","[44097, 44138]",Beachfield Davis,"['Colonel Saunders', 'Horace Talbot']",Explicit,broke in Mr Beachfield Davis,"['you', 'Mr. Talbot']","[[44113, 44116], [44127, 44137]]","[['Horace Talbot'], ['Horace Talbot']]",X,180,minor,TheSportOfTheGods,271,271,1,1,3,44097,44138
Q180-1,"Make mine the same, Jerry, only add a little syrup.--I disagree with you. It 's simply total depravity, that 's all. All niggers are alike, and there 's no use trying to do anything with them. Look at that man, Dodson, of mine. I had one of the finest young hounds in the State. You know that white pup of mine, Mr. Talbot, that I bought from Hiram Gaskins? Mighty fine breed. Well, I was spendin' all my time and patience trainin' that dog in the daytime. At night I put him in that nigger's care to feed and bed. Well, do you know, I came home the other night and found that black rascal gone? I went out to see if the dog was properly bedded, and by Jove, the dog was gone too. Then I got suspicious. When a nigger and a dog go out together at night, one draws certain conclusions. I thought I had heard bayin' way out towards the edge of the town. So I stayed outside and watched. In about an hour here came Dodson with a possum hung over his shoulder and my dog trottin' at his heels. He 'd been possum huntin' with my hound--with the finest hound in the State, sir. Now, I appeal to you all, gentlemen, if that ain't total depravity, what is total depravity?","[44198, 45362]",Beachfield Davis,"['Colonel Saunders', 'Horace Talbot']",Explicit,broke in Mr Beachfield Davis,"['you', 'You', 'Mr. Talbot', 'you', 'sir', 'you all', 'gentlemen']","[[44267, 44270], [44477, 44480], [44510, 44520], [44722, 44725], [45265, 45268], [45287, 45294], [45296, 45305]]","[['Horace Talbot'], ['Horace Talbot'], ['Horace Talbot'], ['Horace Talbot'], ['Horace Talbot'], ['Colonel Saunders', 'Horace Talbot'], ['Colonel Saunders', 'Horace Talbot']]",X,180,minor,TheSportOfTheGods,271,271,1,1,3,44198,45362
Q181-0,"Not total depravity, Beachfield, I maintain, but the very irresponsibility of which I have spoken. Why, gentlemen, I foresee the day when these people themselves shall come to us Southerners of their own accord and ask to be re-enslaved until such time as they shall be fit for freedom.","[45366, 45652]",Horace Talbot,"['Beachfield Davis', 'Colonel Saunders']",Implicit,,"['Beachfield', 'gentlemen']","[[45387, 45397], [45470, 45479]]","[['Beachfield Davis'], ['Beachfield Davis', 'Colonel Saunders']]",X,181,minor,TheSportOfTheGods,272,272,1,1,12,45366,45652
Q182-0,"Well, do you think there 's any doubt of the darky's guilt?","[45695, 45754]",Colonel Saunders,"['Beachfield Davis', 'Horace Talbot']",Explicit,asked Colonel Saunders,['you'],"[[45704, 45707]]",[['Horace Talbot']],X,182,minor,TheSportOfTheGods,273,273,1,1,6,45695,45754
Q183-0,Any doubt!,"[45928, 45938]",Horace Talbot,"['Beachfield Davis', 'Colonel Saunders']",Explicit,cried Old Horace,[],[],[],X,183,minor,TheSportOfTheGods,274,274,1,1,12,45928,45938
Q184-0,Any doubt!,"[45960, 45970]",Beachfield Davis,"['Colonel Saunders', 'Horace Talbot']",Explicit,exclaimed Mr Davis,[],[],[],X,184,minor,TheSportOfTheGods,275,275,1,1,3,45960,45970
Q185-0,"Certainly, certainly,","[46281, 46302]",Colonel Saunders,"['Beachfield Davis', 'Horace Talbot']",Explicit,said the Colonel,[],[],[],X,185,minor,TheSportOfTheGods,277,277,1,1,6,46281,46302
Q185-1,"but I thought, of course, he might have saved it. There are several of those people, you know, who do a little business and have bank accounts.","[46323, 46466]",Colonel Saunders,"['Beachfield Davis', 'Horace Talbot']",Explicit,said the Colonel,"['he', 'you']","[[46349, 46351], [46408, 46411]]","[['Berry Hamilton'], ['Beachfield Davis', 'Horace Talbot']]",X,185,minor,TheSportOfTheGods,277,277,1,1,6,46323,46466
Q186-0,"I did n't tech his money, Fannie, you know I did n't. I wo'ked fu' every cent of dat money, an' I saved it myself. Oh, I 'll nevah be able to git a job ag'in. Me in de lock-up--me, aftah all dese yeahs!","[47673, 47875]",Berry Hamilton,['Fannie Hamilton'],Implicit,,"['Fannie', 'you']","[[47699, 47705], [47707, 47710]]","[['Fannie Hamilton'], ['Fannie Hamilton']]",X,186,minor,TheSportOfTheGods,281,281,1,1,4,47673,47875
Q187-0,"Oh, Mis' Oakley,","[48528, 48544]",Fannie Hamilton,['Leslie'],Anaphoric,she cried,"[""Mis' Oakley""]","[[48532, 48543]]",[['Leslie']],X,187,major,TheSportOfTheGods,284,284,1,1,7,48528,48544
Q187-1,"ef he did steal de money, we 've got enough saved to mek it good. Let him go! let him go!","[48558, 48647]",Fannie Hamilton,['Leslie'],Anaphoric,she cried,"['he', 'we', 'him', 'him']","[[48561, 48563], [48584, 48586], [48628, 48631], [48640, 48643]]","[['Berry Hamilton'], ['Berry Hamilton', 'Fannie Hamilton'], ['Berry Hamilton'], ['Berry Hamilton']]",X,187,major,TheSportOfTheGods,284,284,1,1,7,48558,48647
Q188-0,Then you admit that he did steal?,"[48651, 48684]",Leslie,['Fannie Hamilton'],Explicit,Mrs Oakley had taken her up,"['you', 'he']","[[48656, 48659], [48671, 48673]]","[['Fannie Hamilton'], ['Berry Hamilton']]",X,188,minor,TheSportOfTheGods,285,285,1,1,17,48651,48684
Q189-0,"Oh, I did n't say dat; I did n't mean dat.","[48726, 48768]",Fannie Hamilton,['Leslie'],Implicit,,[],[],[],X,189,major,TheSportOfTheGods,286,286,1,1,7,48726,48768
Q190-0,"That will do, Fannie. I understand perfectly. You should have confessed that long ago.","[48772, 48858]",Leslie,['Fannie Hamilton'],Implicit,,"['Fannie', 'You']","[[48786, 48792], [48818, 48821]]","[['Fannie Hamilton'], ['Fannie Hamilton']]",X,190,minor,TheSportOfTheGods,287,287,1,1,17,48772,48858
Q191-0,But I ain't confessin'! I ain't! He did n't----,"[48862, 48909]",Fannie Hamilton,['Leslie'],Implicit,,['He'],"[[48895, 48897]]",[['Berry Hamilton']],X,191,major,TheSportOfTheGods,288,288,1,1,7,48862,48909
Q192-0,You may go.,"[48913, 48924]",Leslie,['Fannie Hamilton'],Implicit,,['You'],"[[48913, 48916]]",[['Fannie Hamilton']],X,192,minor,TheSportOfTheGods,289,289,1,1,17,48913,48924
Q193-0,"You must go,","[51493, 51505]",Maurice Oakley,['Fannie Hamilton'],Anaphoric,he said,['You'],"[[51493, 51496]]",[['Fannie Hamilton']],X,193,major,TheSportOfTheGods,296,296,1,1,20,51493,51505
Q193-1,You can't stay here any longer. I want none of your breed about me.,"[51517, 51584]",Maurice Oakley,['Fannie Hamilton'],Anaphoric,he said,"['You', 'your breed']","[[51517, 51520], [51564, 51574]]","[['Fannie Hamilton'], ['Joe Hamilton', 'Kitty Hamilton']]",X,193,major,TheSportOfTheGods,296,296,1,1,20,51517,51584
Q194-0,"I 'll go an' see what I kin do, anyway, Kit. 'T ain't much use, I reckon, trying to get into a bahbah shop where they shave white folks, because all the white folks are down on us. I 'll try one of the coloured shops.","[53962, 54179]",Joe Hamilton,['Kitty Hamilton'],Implicit,,"['Kit', 'us']","[[54002, 54005], [54139, 54141]]","[['Kitty Hamilton'], ['Joe Hamilton', 'Kitty Hamilton', 'Fannie Hamilton']]",X,194,major,TheSportOfTheGods,305,305,1,1,15,53962,54179
Q195-0,"Oh, no, suh,","[54807, 54819]",The Proprietor,['Joe Hamilton'],Explicit,said the proprietor,['suh'],"[[54815, 54818]]",[['Joe Hamilton']],X,195,minor,TheSportOfTheGods,308,308,1,1,34,54807,54819
Q195-1,"I don't think we got anything fu' you to do; you 're a white man's bahbah. We don't shave nothin' but niggahs hyeah, an' we shave 'em in de light o' day an' on de groun' flo'.","[54843, 55018]",The Proprietor,['Joe Hamilton'],Explicit,said the proprietor,"['you', 'you']","[[54877, 54880], [54888, 54891]]","[['Joe Hamilton'], ['Joe Hamilton']]",X,195,minor,TheSportOfTheGods,308,308,1,1,34,54843,55018
Q196-0,"I think,","[55330, 55338]",The Proprietor,['Joe Hamilton'],Explicit,the proprietor resumed,[],[],[],X,196,minor,TheSportOfTheGods,311,311,1,1,34,55330,55338
Q196-1,"that I hyeahed you say you was n't fond o' grape pickin'. Well, Josy, my son, I would n't begin it now, 'specially as anothah kin' o' pickin' seems to run in yo' fambly.","[55365, 55534]",The Proprietor,['Joe Hamilton'],Explicit,the proprietor resumed,"['you', 'you', 'Josy', 'my son', ""yo' fambly""]","[[55380, 55383], [55388, 55391], [55429, 55433], [55435, 55441], [55523, 55533]]","[['Joe Hamilton'], ['Joe Hamilton'], ['Joe Hamilton'], ['Joe Hamilton'], ['Berry Hamilton', 'Fannie Hamilton', 'Joe Hamilton', 'Kitty Hamilton']]",X,196,minor,TheSportOfTheGods,311,311,1,1,34,55365,55534
Q197-0,"Well, I guess we can take you on,","[56981, 57014]",The Clerk,['Joe Hamilton'],Anaphoric,he said,['you'],"[[57007, 57010]]",[['Joe Hamilton']],X,197,minor,TheSportOfTheGods,316,316,1,1,30,56981,57014
Q197-1,What 's your name?,"[57026, 57044]",The Clerk,['Joe Hamilton'],Anaphoric,he said,['your'],"[[57034, 57038]]",[['Joe Hamilton']],X,197,minor,TheSportOfTheGods,316,316,1,1,30,57026,57044
Q198-0,"Joe,","[57048, 57052]",Joe Hamilton,['The Clerk'],Implicit,,['Joe'],"[[57048, 57051]]",[['Joe Hamilton']],X,198,major,TheSportOfTheGods,317,317,1,1,15,57048,57052
Q199-0,"Well, Joe, you go over there and sit where you see those fellows in uniform, and wait until I call the head bellman.","[57107, 57223]",The Clerk,['Joe Hamilton'],Implicit,,"['Joe', 'you', 'you']","[[57113, 57116], [57118, 57121], [57150, 57153]]","[['Joe Hamilton'], ['Joe Hamilton'], ['Joe Hamilton']]",X,199,minor,TheSportOfTheGods,318,318,1,1,30,57107,57223
Q200-0,"I did n't know,","[57758, 57773]",The Clerk,['Joe Hamilton'],Anaphoric,he said,[],[],[],X,200,minor,TheSportOfTheGods,320,320,1,1,30,57758,57773
Q200-1,"I did n't know that you were Berry Hamilton's boy. Now, I 've got nothing against you myself. I don't hold you responsible for what your father did, but I don't believe our boys would work with you. I can't take you on.","[57786, 58005]",The Clerk,['Joe Hamilton'],Anaphoric,he said,"['you', ""Berry Hamilton's boy"", 'you', 'you', 'your father', 'you', 'you']","[[57806, 57809], [57815, 57835], [57868, 57871], [57893, 57896], [57918, 57929], [57980, 57983], [57998, 58001]]","[['Joe Hamilton'], ['Joe Hamilton'], ['Joe Hamilton'], ['Joe Hamilton'], ['Berry Hamilton'], ['Joe Hamilton'], ['Joe Hamilton']]",X,200,minor,TheSportOfTheGods,320,320,1,1,30,57786,58005
Q201-0,Did you get a job?,"[58649, 58667]",Kitty Hamilton,['Joe Hamilton'],Explicit,was Kits first question,['you'],"[[58653, 58656]]",[['Joe Hamilton']],X,201,minor,TheSportOfTheGods,324,324,1,1,16,58649,58667
Q202-0,"No,","[58697, 58700]",Joe Hamilton,['Kitty Hamilton'],Anaphoric,he answered,[],[],[],X,202,major,TheSportOfTheGods,325,325,1,1,15,58697,58700
Q202-1,no one wants me now.,"[58725, 58745]",Joe Hamilton,['Kitty Hamilton'],Anaphoric,he answered,[],[],[],X,202,major,TheSportOfTheGods,325,325,1,1,15,58725,58745
Q203-0,"No one wants you? Why, Joe--they--they don't think hard of us, do they?","[58749, 58820]",Kitty Hamilton,['Joe Hamilton'],Implicit,,"['you', 'Joe', 'us']","[[58762, 58765], [58772, 58775], [58808, 58810]]","[['Joe Hamilton'], ['Joe Hamilton'], ['Joe Hamilton', 'Kitty Hamilton']]",X,203,minor,TheSportOfTheGods,326,326,1,1,16,58749,58820
Q204-0,"I don't know what they think of ma and you, but they think hard of me, all right.","[58824, 58905]",Joe Hamilton,['Kitty Hamilton'],Implicit,,['you'],"[[58863, 58866]]",[['Kitty Hamilton']],X,204,major,TheSportOfTheGods,327,327,1,1,15,58824,58905
Q205-0,"Oh, don't you worry; it 'll be all right when it blows over.","[58909, 58969]",Kitty Hamilton,['Joe Hamilton'],Implicit,,['you'],"[[58919, 58922]]",[['Joe Hamilton']],X,205,minor,TheSportOfTheGods,328,328,1,1,16,58909,58969
Q206-0,"Yes, when it all blows over; but when 'll that be?","[58973, 59023]",Joe Hamilton,['Kitty Hamilton'],Implicit,,[],[],[],X,206,major,TheSportOfTheGods,329,329,1,1,15,58973,59023
Q207-0,"Oh, after a while, when we can show 'em we 're all right.","[59027, 59084]",Kitty Hamilton,['Joe Hamilton'],Implicit,,"['we', 'we']","[[59051, 59053], [59067, 59069]]","[['Joe Hamilton', 'Kitty Hamilton'], ['Joe Hamilton', 'Kitty Hamilton']]",X,207,minor,TheSportOfTheGods,330,330,1,1,16,59027,59084
Q208-0,"Oh, where are we going to live, ma?","[59721, 59756]",Kitty Hamilton,"['Joe Hamilton', 'Fannie Hamilton']",Anaphoric,she ran to her crying,"['we', 'ma']","[[59735, 59737], [59753, 59755]]","[['Joe Hamilton', 'Kitty Hamilton', 'Fannie Hamilton'], ['Fannie Hamilton']]",X,208,minor,TheSportOfTheGods,332,332,1,1,16,59721,59756
Q209-0,"Gawd knows, child, Gawd knows.","[59836, 59866]",Fannie Hamilton,"['Joe Hamilton', 'Kitty Hamilton']",Explicit,Fannie looked at her for a moment and then answered,['child'],"[[59848, 59853]]",[['Kitty Hamilton']],X,209,major,TheSportOfTheGods,333,333,1,1,7,59836,59866
Q210-0,"Why, why!","[59904, 59913]",Kitty Hamilton,"['Joe Hamilton', 'Fannie Hamilton']",Implicit,,[],[],[],X,210,minor,TheSportOfTheGods,334,334,1,1,16,59904,59913
Q211-0,"Oh, you 're tired to death,","[59995, 60022]",Kitty Hamilton,"['Joe Hamilton', 'Fannie Hamilton']",Anaphoric,she said,['you'],"[[59999, 60002]]",[['Fannie Hamilton']],X,211,minor,TheSportOfTheGods,334,334,1,1,16,59995,60022
Q211-1,"that 's what 's the matter with you. Never mind about the house now. I 've got some tea made for you, and you just take a cup.","[60035, 60161]",Kitty Hamilton,"['Joe Hamilton', 'Fannie Hamilton']",Anaphoric,she said,"['you', 'you', 'you']","[[60067, 60070], [60132, 60135], [60141, 60144]]","[['Fannie Hamilton'], ['Fannie Hamilton'], ['Fannie Hamilton']]",X,211,minor,TheSportOfTheGods,334,334,1,1,16,60035,60161
Q212-0,"I 'll go out to-morrow and do some looking around for a house while you stay at home an' rest, ma.","[60378, 60476]",Kitty Hamilton,"['Joe Hamilton', 'Fannie Hamilton']",Implicit,,"['you', 'ma']","[[60446, 60449], [60473, 60475]]","[['Fannie Hamilton'], ['Fannie Hamilton']]",X,212,minor,TheSportOfTheGods,336,336,1,1,16,60378,60476
Q213-0,"Oh, no, not you, Kitty,","[60576, 60599]",Fannie Hamilton,"['Joe Hamilton', 'Kitty Hamilton']",Anaphoric,she said,"['you', 'Kitty']","[[60588, 60591], [60593, 60598]]","[['Kitty Hamilton'], ['Kitty Hamilton']]",X,213,major,TheSportOfTheGods,337,337,1,1,7,60576,60599
Q214-0,"You 'd just as well tell Kitty now, ma, for she 's got to come across it anyhow.","[60648, 60728]",Joe Hamilton,"['Kitty Hamilton', 'Fannie Hamilton']",Explicit,Joe spoke,"['You', 'Kitty', 'ma', 'she']","[[60648, 60651], [60673, 60678], [60684, 60686], [60692, 60695]]","[['Fannie Hamilton'], ['Kitty Hamilton'], ['Fannie Hamilton'], ['Kitty Hamilton']]",X,214,major,TheSportOfTheGods,338,338,1,1,15,60648,60728
Q215-0,What you know about it? Whaih you been to?,"[60732, 60774]",Fannie Hamilton,"['Joe Hamilton', 'Kitty Hamilton']",Implicit,,"['you', 'you']","[[60737, 60740], [60762, 60765]]","[['Joe Hamilton'], ['Joe Hamilton']]",X,215,major,TheSportOfTheGods,339,339,1,1,7,60732,60774
Q216-0,I 've been out huntin' work. I 've been to Jones's bahbah shop an' to the Continental Hotel.,"[60778, 60870]",Joe Hamilton,"['Kitty Hamilton', 'Fannie Hamilton']",Implicit,,[],[],[],X,216,major,TheSportOfTheGods,340,340,1,1,15,60778,60870
